"","work","cit"
"33737","https://openalex.org/W2598044305","https://openalex.org/W3154881218"
"33738","https://openalex.org/W2598044305","https://openalex.org/W3170501955"
"33739","https://openalex.org/W2598044305","https://openalex.org/W3015064604"
"33740","https://openalex.org/W2598044305","https://openalex.org/W2908597467"
"33741","https://openalex.org/W2758972796","https://openalex.org/W3007309931"
"33742","https://openalex.org/W2750229776","https://openalex.org/W3027001711"
"33743","https://openalex.org/W2766469439","https://openalex.org/W3021165286"
"33744","https://openalex.org/W2766469439","https://openalex.org/W3083395821"
"33745","https://openalex.org/W2766469439","https://openalex.org/W3116178203"
"33746","https://openalex.org/W2766469439","https://openalex.org/W3021777036"
"33747","https://openalex.org/W2766469439","https://openalex.org/W2884230290"
"33748","https://openalex.org/W2748109333","https://openalex.org/W3199186869"
"33749","https://openalex.org/W2748109333","https://openalex.org/W3164224682"
"33750","https://openalex.org/W2748109333","https://openalex.org/W3138419971"
"33751","https://openalex.org/W2748109333","https://openalex.org/W3110564420"
"33752","https://openalex.org/W2748109333","https://openalex.org/W3134643490"
"33753","https://openalex.org/W2748109333","https://openalex.org/W3025148451"
"33754","https://openalex.org/W2758531981","https://openalex.org/W3004081887"
"33755","https://openalex.org/W2758531981","https://openalex.org/W2935997229"
"33756","https://openalex.org/W2758531981","https://openalex.org/W2904579802"
"33757","https://openalex.org/W2749929397","https://openalex.org/W3042290810"
"33758","https://openalex.org/W2751718991","https://openalex.org/W2921616537"
"33759","https://openalex.org/W2734651962","https://openalex.org/W2990181350"
"33760","https://openalex.org/W2734651962","https://openalex.org/W2968745067"
"33761","https://openalex.org/W2734651962","https://openalex.org/W2901505836"
"33762","https://openalex.org/W2799397087","https://openalex.org/W3215786884"
"33763","https://openalex.org/W2799397087","https://openalex.org/W3086251333"
"33764","https://openalex.org/W2799397087","https://openalex.org/W3140356855"
"33765","https://openalex.org/W2799397087","https://openalex.org/W3150919145"
"33766","https://openalex.org/W2799397087","https://openalex.org/W3141009471"
"33767","https://openalex.org/W2799397087","https://openalex.org/W3146725125"
"33768","https://openalex.org/W2799397087","https://openalex.org/W2967977315"
"33769","https://openalex.org/W2799397087","https://openalex.org/W2951025610"
"33770","https://openalex.org/W2796923462","https://openalex.org/W3164707245"
"33771","https://openalex.org/W2796923462","https://openalex.org/W2995869418"
"33772","https://openalex.org/W2790319487","https://openalex.org/W3150809513"
"33773","https://openalex.org/W2626842117","https://openalex.org/W3216388159"
"33774","https://openalex.org/W2626842117","https://openalex.org/W3197373212"
"33775","https://openalex.org/W2626842117","https://openalex.org/W3165372627"
"33776","https://openalex.org/W2626842117","https://openalex.org/W3047648620"
"33777","https://openalex.org/W2626842117","https://openalex.org/W3014441661"
"33778","https://openalex.org/W2626842117","https://openalex.org/W3014105522"
"33779","https://openalex.org/W2626842117","https://openalex.org/W2982206206"
"33780","https://openalex.org/W2626842117","https://openalex.org/W2981660062"
"33781","https://openalex.org/W2626842117","https://openalex.org/W2955857263"
"33782","https://openalex.org/W2626842117","https://openalex.org/W2980341533"
"33783","https://openalex.org/W2626842117","https://openalex.org/W2981634419"
"33784","https://openalex.org/W3121493027","https://openalex.org/W2974479788"
"33785","https://openalex.org/W3121549926","https://openalex.org/W3135184885"
"33786","https://openalex.org/W2790820501","https://openalex.org/W3187910495"
"33787","https://openalex.org/W2759159648","https://openalex.org/W3191207605"
"33788","https://openalex.org/W2759159648","https://openalex.org/W3047640497"
"33789","https://openalex.org/W2759159648","https://openalex.org/W2972877856"
"33790","https://openalex.org/W2759159648","https://openalex.org/W2967824973"
"33791","https://openalex.org/W2759159648","https://openalex.org/W2968113514"
"33792","https://openalex.org/W2316126704","https://openalex.org/W3174942998"
"33793","https://openalex.org/W3123015535","https://openalex.org/W4205677961"
"33794","https://openalex.org/W3123015535","https://openalex.org/W3164093310"
"33795","https://openalex.org/W3123015535","https://openalex.org/W3163953711"
"33796","https://openalex.org/W2758896905","https://openalex.org/W3034562079"
"33797","https://openalex.org/W3121652342","https://openalex.org/W2995230810"
"33798","https://openalex.org/W3121652342","https://openalex.org/W3034562079"
"33799","https://openalex.org/W2606827339","https://openalex.org/W3044995503"
"33800","https://openalex.org/W2606827339","https://openalex.org/W3206621840"
"33801","https://openalex.org/W2606827339","https://openalex.org/W3204625897"
"33802","https://openalex.org/W2606827339","https://openalex.org/W3187969011"
"33803","https://openalex.org/W2606827339","https://openalex.org/W2993397581"
"33804","https://openalex.org/W2606827339","https://openalex.org/W3171170886"
"33805","https://openalex.org/W2606827339","https://openalex.org/W3172928560"
"33806","https://openalex.org/W2606827339","https://openalex.org/W3080981080"
"33807","https://openalex.org/W2606827339","https://openalex.org/W2978618998"
"33808","https://openalex.org/W2606827339","https://openalex.org/W2736933901"
"33809","https://openalex.org/W2606827339","https://openalex.org/W2804485250"
"33810","https://openalex.org/W2606827339","https://openalex.org/W3017093309"
"33811","https://openalex.org/W2606827339","https://openalex.org/W2977844972"
"33812","https://openalex.org/W2606827339","https://openalex.org/W2789303714"
"33813","https://openalex.org/W2337388182","https://openalex.org/W3164093310"
"33814","https://openalex.org/W2756495164","https://openalex.org/W2938145922"
"33815","https://openalex.org/W2756495164","https://openalex.org/W2989859857"
"33816","https://openalex.org/W2737007126","https://openalex.org/W4205156451"
"33817","https://openalex.org/W2737007126","https://openalex.org/W3204032181"
"33818","https://openalex.org/W2737007126","https://openalex.org/W3195071727"
"33819","https://openalex.org/W2737007126","https://openalex.org/W3137498686"
"33820","https://openalex.org/W2737007126","https://openalex.org/W3130287455"
"33821","https://openalex.org/W2737007126","https://openalex.org/W3200842110"
"33822","https://openalex.org/W2737007126","https://openalex.org/W3012242461"
"33823","https://openalex.org/W2737007126","https://openalex.org/W2975171103"
"33824","https://openalex.org/W2737007126","https://openalex.org/W2988773854"
"33825","https://openalex.org/W2737007126","https://openalex.org/W2986384835"
"33826","https://openalex.org/W3122357978","https://openalex.org/W3206621840"
"33827","https://openalex.org/W3122357978","https://openalex.org/W3201671548"
"33828","https://openalex.org/W3122357978","https://openalex.org/W3204625897"
"33829","https://openalex.org/W3122357978","https://openalex.org/W3091965258"
"33830","https://openalex.org/W3122357978","https://openalex.org/W3171170886"
"33831","https://openalex.org/W3122357978","https://openalex.org/W3080981080"
"33832","https://openalex.org/W3122357978","https://openalex.org/W3154206741"
"33833","https://openalex.org/W3122357978","https://openalex.org/W3137035660"
"33834","https://openalex.org/W3122357978","https://openalex.org/W3126197029"
"33835","https://openalex.org/W3122357978","https://openalex.org/W3124179349"
"33836","https://openalex.org/W3122357978","https://openalex.org/W2940550927"
"33837","https://openalex.org/W3122357978","https://openalex.org/W3019001105"
"33838","https://openalex.org/W3122357978","https://openalex.org/W3017093309"
"33839","https://openalex.org/W3122357978","https://openalex.org/W3123885751"
"33840","https://openalex.org/W2802510541","https://openalex.org/W3204625897"
"33841","https://openalex.org/W2802510541","https://openalex.org/W3126197029"
"33842","https://openalex.org/W2802510541","https://openalex.org/W2979957059"
"33843","https://openalex.org/W2800918098","https://openalex.org/W3196680216"
"33844","https://openalex.org/W2800918098","https://openalex.org/W2949482762"
"33845","https://openalex.org/W2800918098","https://openalex.org/W3003996723"
"33846","https://openalex.org/W2800918098","https://openalex.org/W2990196754"
"33847","https://openalex.org/W2800918098","https://openalex.org/W2887268030"
"33848","https://openalex.org/W2556106974","https://openalex.org/W3172846129"
"33849","https://openalex.org/W2556106974","https://openalex.org/W3096675495"
"33850","https://openalex.org/W2800376573","https://openalex.org/W3043604058"
"33851","https://openalex.org/W2800376573","https://openalex.org/W3096610434"
"33852","https://openalex.org/W2800376573","https://openalex.org/W3108409684"
"33853","https://openalex.org/W2801512487","https://openalex.org/W3166114705"
"33854","https://openalex.org/W2801512487","https://openalex.org/W3019650076"
"33855","https://openalex.org/W2801512487","https://openalex.org/W2971092262"
"33856","https://openalex.org/W2800727751","https://openalex.org/W3163455112"
"33857","https://openalex.org/W2767896636","https://openalex.org/W3039382603"
"33858","https://openalex.org/W2767896636","https://openalex.org/W3041941443"
"33859","https://openalex.org/W2734965227","https://openalex.org/W3030169612"
"33860","https://openalex.org/W2800129535","https://openalex.org/W4206655843"
"33861","https://openalex.org/W2800129535","https://openalex.org/W3133006977"
"33862","https://openalex.org/W2800129535","https://openalex.org/W3127747626"
"33863","https://openalex.org/W2772480475","https://openalex.org/W3005398649"
"33864","https://openalex.org/W2754511132","https://openalex.org/W2992442098"
"33865","https://openalex.org/W2738885130","https://openalex.org/W3209800992"
"33866","https://openalex.org/W2730376176","https://openalex.org/W3215739675"
"33867","https://openalex.org/W2730376176","https://openalex.org/W2992442098"
"33868","https://openalex.org/W2700789969","https://openalex.org/W3121965300"
"33869","https://openalex.org/W2735343418","https://openalex.org/W3212242327"
"33870","https://openalex.org/W2735343418","https://openalex.org/W3092791216"
"33871","https://openalex.org/W2761156978","https://openalex.org/W2893913510"
"33872","https://openalex.org/W3123585608","https://openalex.org/W3186954127"
"33873","https://openalex.org/W2794099116","https://openalex.org/W3128259480"
"33874","https://openalex.org/W2769372677","https://openalex.org/W3001793514"
"33875","https://openalex.org/W2799309982","https://openalex.org/W3010758226"
"33876","https://openalex.org/W2799309982","https://openalex.org/W2810243555"
"33877","https://openalex.org/W2799309982","https://openalex.org/W2914426186"
"33878","https://openalex.org/W2800831713","https://openalex.org/W3217479667"
"33879","https://openalex.org/W2800831713","https://openalex.org/W3124862089"
"33880","https://openalex.org/W2800831713","https://openalex.org/W2949574280"
"33881","https://openalex.org/W2800831713","https://openalex.org/W2980699254"
"33882","https://openalex.org/W2767139972","https://openalex.org/W3033125276"
"33883","https://openalex.org/W2767139972","https://openalex.org/W2916426337"
"33884","https://openalex.org/W2753867817","https://openalex.org/W3203237043"
"33885","https://openalex.org/W2753867817","https://openalex.org/W3211719050"
"33886","https://openalex.org/W2753867817","https://openalex.org/W3197064752"
"33887","https://openalex.org/W2751016131","https://openalex.org/W3119305910"
"33888","https://openalex.org/W2751016131","https://openalex.org/W2998548043"
"33889","https://openalex.org/W2624378624","https://openalex.org/W3194002269"
"33890","https://openalex.org/W2619849209","https://openalex.org/W3201456691"
"33891","https://openalex.org/W2619849209","https://openalex.org/W3025344965"
"33892","https://openalex.org/W2619849209","https://openalex.org/W3026200116"
"33893","https://openalex.org/W2619849209","https://openalex.org/W2892915742"
"33894","https://openalex.org/W2887268030","https://openalex.org/W3087710531"
"33895","https://openalex.org/W2887268030","https://openalex.org/W2946925837"
"33896","https://openalex.org/W2887035886","https://openalex.org/W3203280422"
"33897","https://openalex.org/W2887035886","https://openalex.org/W2979808886"
"33898","https://openalex.org/W2887035886","https://openalex.org/W3116399024"
"33899","https://openalex.org/W2786296889","https://openalex.org/W3201096795"
"33900","https://openalex.org/W2786296889","https://openalex.org/W3030408331"
"33901","https://openalex.org/W2786296889","https://openalex.org/W2914714489"
"33902","https://openalex.org/W2786296889","https://openalex.org/W2829415639"
"33903","https://openalex.org/W2793184132","https://openalex.org/W3083395821"
"33904","https://openalex.org/W2793184132","https://openalex.org/W2884230290"
"33905","https://openalex.org/W2802276335","https://openalex.org/W3095107171"
"33906","https://openalex.org/W2802276335","https://openalex.org/W3005406181"
"33907","https://openalex.org/W2802116876","https://openalex.org/W3156900615"
"33908","https://openalex.org/W2802116876","https://openalex.org/W2999708319"
"33909","https://openalex.org/W2802116876","https://openalex.org/W2977206265"
"33910","https://openalex.org/W2803379654","https://openalex.org/W3183641147"
"33911","https://openalex.org/W2802886565","https://openalex.org/W3158317463"
"33912","https://openalex.org/W2806096743","https://openalex.org/W3200485733"
"33913","https://openalex.org/W2804909311","https://openalex.org/W4205879033"
"33914","https://openalex.org/W2804909311","https://openalex.org/W2981539329"
"33915","https://openalex.org/W2773934740","https://openalex.org/W3198628443"
"33916","https://openalex.org/W2597357896","https://openalex.org/W3116211103"
"33917","https://openalex.org/W2597357896","https://openalex.org/W2909781004"
"33918","https://openalex.org/W2891285872","https://openalex.org/W3111648035"
"33919","https://openalex.org/W2795766232","https://openalex.org/W3001402877"
"33920","https://openalex.org/W2890258117","https://openalex.org/W2940206645"
"33921","https://openalex.org/W2890258117","https://openalex.org/W3035238415"
"33922","https://openalex.org/W2890258117","https://openalex.org/W3019129997"
"33923","https://openalex.org/W2889615151","https://openalex.org/W3108605560"
"33924","https://openalex.org/W2889615151","https://openalex.org/W3108889227"
"33925","https://openalex.org/W2889615151","https://openalex.org/W3033125276"
"33926","https://openalex.org/W2889615151","https://openalex.org/W3170638529"
"33927","https://openalex.org/W2889615151","https://openalex.org/W2803316743"
"33928","https://openalex.org/W2762853014","https://openalex.org/W3116399024"
"33929","https://openalex.org/W2762853014","https://openalex.org/W2962756156"
"33930","https://openalex.org/W3121524673","https://openalex.org/W2809812107"
"33931","https://openalex.org/W2774475953","https://openalex.org/W3006054766"
"33932","https://openalex.org/W2792815174","https://openalex.org/W3025344965"
"33933","https://openalex.org/W2792815174","https://openalex.org/W2948315490"
"33934","https://openalex.org/W2767551141","https://openalex.org/W2921616537"
"33935","https://openalex.org/W2793694594","https://openalex.org/W3202129481"
"33936","https://openalex.org/W2793694594","https://openalex.org/W3090114178"
"33937","https://openalex.org/W2793694594","https://openalex.org/W3048372763"
"33938","https://openalex.org/W2793694594","https://openalex.org/W2801753676"
"33939","https://openalex.org/W2787280393","https://openalex.org/W3090010347"
"33940","https://openalex.org/W2787280393","https://openalex.org/W3127009917"
"33941","https://openalex.org/W2790622166","https://openalex.org/W4205154143"
"33942","https://openalex.org/W2790622166","https://openalex.org/W3206720513"
"33943","https://openalex.org/W2790622166","https://openalex.org/W3186687712"
"33944","https://openalex.org/W2790622166","https://openalex.org/W2969368057"
"33945","https://openalex.org/W2569463448","https://openalex.org/W2766358122"
"33946","https://openalex.org/W2563398892","https://openalex.org/W2248509214"
"33947","https://openalex.org/W2570132590","https://openalex.org/W3198805776"
"33948","https://openalex.org/W2605872223","https://openalex.org/W3049371656"
"33949","https://openalex.org/W645619737","https://openalex.org/W2966402511"
"33950","https://openalex.org/W232499268","https://openalex.org/W3138833876"
"33951","https://openalex.org/W2606144097","https://openalex.org/W3132078962"
"33952","https://openalex.org/W2565818388","https://openalex.org/W3119941415"
"33953","https://openalex.org/W2596497615","https://openalex.org/W2809034883"
"33954","https://openalex.org/W979498760","https://openalex.org/W3206760728"
"33955","https://openalex.org/W979498760","https://openalex.org/W3186559399"
"33956","https://openalex.org/W129861826","https://openalex.org/W2278916309"
"33957","https://openalex.org/W2147357607","https://openalex.org/W2908052826"
"33958","https://openalex.org/W2781838042","https://openalex.org/W3121603221"
"33959","https://openalex.org/W2782352079","https://openalex.org/W3158731548"
"33960","https://openalex.org/W2782352079","https://openalex.org/W3088831313"
"33961","https://openalex.org/W2116481257","https://openalex.org/W3003784796"
"33962","https://openalex.org/W2116481257","https://openalex.org/W2901698044"
"33963","https://openalex.org/W2116481257","https://openalex.org/W2788484981"
"33964","https://openalex.org/W2782085470","https://openalex.org/W3185612341"
"33965","https://openalex.org/W2782085470","https://openalex.org/W3207520826"
"33966","https://openalex.org/W2783745311","https://openalex.org/W3200155751"
"33967","https://openalex.org/W2783745311","https://openalex.org/W3189679881"
"33968","https://openalex.org/W2783745311","https://openalex.org/W2910970706"
"33969","https://openalex.org/W2782111742","https://openalex.org/W3124998464"
"33970","https://openalex.org/W2782111742","https://openalex.org/W3110403858"
"33971","https://openalex.org/W2781507527","https://openalex.org/W3207815657"
"33972","https://openalex.org/W2781507527","https://openalex.org/W3114207468"
"33973","https://openalex.org/W2781507527","https://openalex.org/W3172845816"
"33974","https://openalex.org/W2781507527","https://openalex.org/W2984297326"
"33975","https://openalex.org/W2779413299","https://openalex.org/W3202258034"
"33976","https://openalex.org/W2779413299","https://openalex.org/W2988638727"
"33977","https://openalex.org/W2783746205","https://openalex.org/W3080823560"
"33978","https://openalex.org/W2161074827","https://openalex.org/W3114002381"
"33979","https://openalex.org/W2161074827","https://openalex.org/W2550006286"
"33980","https://openalex.org/W2114832882","https://openalex.org/W3165561965"
"33981","https://openalex.org/W2124828584","https://openalex.org/W2110374811"
"33982","https://openalex.org/W70905975","https://openalex.org/W3209551974"
"33983","https://openalex.org/W70905975","https://openalex.org/W3120177519"
"33984","https://openalex.org/W70905975","https://openalex.org/W3136283386"
"33985","https://openalex.org/W70905975","https://openalex.org/W3036343450"
"33986","https://openalex.org/W70905975","https://openalex.org/W3175948709"
"33987","https://openalex.org/W70905975","https://openalex.org/W3013512287"
"33988","https://openalex.org/W70905975","https://openalex.org/W2810114811"
"33989","https://openalex.org/W70905975","https://openalex.org/W3109092755"
"33990","https://openalex.org/W70905975","https://openalex.org/W2549490457"
"33991","https://openalex.org/W1989249815","https://openalex.org/W3152289900"
"33992","https://openalex.org/W1989249815","https://openalex.org/W2226103268"
"33993","https://openalex.org/W1516045772","https://openalex.org/W2895529410"
"33994","https://openalex.org/W2143762587","https://openalex.org/W2911308304"
"33995","https://openalex.org/W2162020053","https://openalex.org/W3193729848"
"33996","https://openalex.org/W2162020053","https://openalex.org/W2955780907"
"33997","https://openalex.org/W2162020053","https://openalex.org/W2795122387"
"33998","https://openalex.org/W2793008441","https://openalex.org/W2154538996"
"33999","https://openalex.org/W2788080712","https://openalex.org/W4205323510"
"34000","https://openalex.org/W2785307473","https://openalex.org/W3168994970"
"34001","https://openalex.org/W2785307473","https://openalex.org/W1951162050"
"34002","https://openalex.org/W2788671649","https://openalex.org/W2596014044"
"34003","https://openalex.org/W2792068921","https://openalex.org/W146714254"
"34004","https://openalex.org/W2793157890","https://openalex.org/W2537042892"
"34005","https://openalex.org/W2793157890","https://openalex.org/W2510804043"
"34006","https://openalex.org/W2793157890","https://openalex.org/W1591101051"
"34007","https://openalex.org/W2793157890","https://openalex.org/W2188176943"
"34008","https://openalex.org/W2793157890","https://openalex.org/W2108781380"
"34009","https://openalex.org/W2790664251","https://openalex.org/W3206996812"
"34010","https://openalex.org/W2790719189","https://openalex.org/W3012317126"
"34011","https://openalex.org/W2790395031","https://openalex.org/W2188176943"
"34012","https://openalex.org/W2790395031","https://openalex.org/W2169774081"
"34013","https://openalex.org/W2750907347","https://openalex.org/W2218118548"
"34014","https://openalex.org/W2750907347","https://openalex.org/W2010911503"
"34015","https://openalex.org/W2750907347","https://openalex.org/W3387755"
"34016","https://openalex.org/W2793550701","https://openalex.org/W2938082203"
"34017","https://openalex.org/W2793550701","https://openalex.org/W1522462553"
"34018","https://openalex.org/W2992853683","https://openalex.org/W3201642107"
"34019","https://openalex.org/W2774577235","https://openalex.org/W2950582533"
"34020","https://openalex.org/W2793168762","https://openalex.org/W1918252263"
"34021","https://openalex.org/W2793355570","https://openalex.org/W3135709806"
"34022","https://openalex.org/W2791246415","https://openalex.org/W3023004600"
"34023","https://openalex.org/W2789768159","https://openalex.org/W3206409290"
"34024","https://openalex.org/W2789768159","https://openalex.org/W2916161053"
"34025","https://openalex.org/W2789768159","https://openalex.org/W3201081996"
"34026","https://openalex.org/W2792531498","https://openalex.org/W3197396577"
"34027","https://openalex.org/W2789939468","https://openalex.org/W3121754665"
"34028","https://openalex.org/W2795345832","https://openalex.org/W2969551533"
"34029","https://openalex.org/W2795345832","https://openalex.org/W2914860810"
"34030","https://openalex.org/W2892058904","https://openalex.org/W3158293814"
"34031","https://openalex.org/W2891118920","https://openalex.org/W3089132402"
"34032","https://openalex.org/W2891424352","https://openalex.org/W3193729848"
"34033","https://openalex.org/W2890145251","https://openalex.org/W3192702412"
"34034","https://openalex.org/W2892043024","https://openalex.org/W3119090420"
"34035","https://openalex.org/W2892043024","https://openalex.org/W3132249135"
"34036","https://openalex.org/W2891982743","https://openalex.org/W3193729848"
"34037","https://openalex.org/W2901961196","https://openalex.org/W3129544378"
"34038","https://openalex.org/W2900473969","https://openalex.org/W3045133169"
"34039","https://openalex.org/W2943439527","https://openalex.org/W3013950291"
"34040","https://openalex.org/W2915458208","https://openalex.org/W2923467353"
"34041","https://openalex.org/W2915458208","https://openalex.org/W3124360258"
"34042","https://openalex.org/W2793573955","https://openalex.org/W3196960274"
"34043","https://openalex.org/W2800666975","https://openalex.org/W3212358159"
"34044","https://openalex.org/W2884230290","https://openalex.org/W3165003015"
"34045","https://openalex.org/W2884230290","https://openalex.org/W3021165286"
"34046","https://openalex.org/W2884230290","https://openalex.org/W3083395821"
"34047","https://openalex.org/W2898932866","https://openalex.org/W3136893203"
"34048","https://openalex.org/W2787966875","https://openalex.org/W3215508892"
"34049","https://openalex.org/W2895460886","https://openalex.org/W3204710384"
"34050","https://openalex.org/W2895460886","https://openalex.org/W3213391215"
"34051","https://openalex.org/W2895460886","https://openalex.org/W3128916482"
"34052","https://openalex.org/W2895460886","https://openalex.org/W3081968271"
"34053","https://openalex.org/W2895460886","https://openalex.org/W3038568859"
"34054","https://openalex.org/W2895460886","https://openalex.org/W2970535111"
"34055","https://openalex.org/W2895460886","https://openalex.org/W2986444048"
"34056","https://openalex.org/W2895460886","https://openalex.org/W3090393018"
"34057","https://openalex.org/W2895460886","https://openalex.org/W3116555544"
"34058","https://openalex.org/W2895460886","https://openalex.org/W2963396867"
"34059","https://openalex.org/W2895460886","https://openalex.org/W2782790951"
"34060","https://openalex.org/W3123297857","https://openalex.org/W3215300024"
"34061","https://openalex.org/W2905395418","https://openalex.org/W3043604058"
"34062","https://openalex.org/W2905395418","https://openalex.org/W3135184885"
"34063","https://openalex.org/W2898180070","https://openalex.org/W3213183642"
"34064","https://openalex.org/W2898180070","https://openalex.org/W3173590313"
"34065","https://openalex.org/W2898180070","https://openalex.org/W2999645436"
"34066","https://openalex.org/W2898180070","https://openalex.org/W2996876944"
"34067","https://openalex.org/W2883287153","https://openalex.org/W3177269891"
"34068","https://openalex.org/W2883287153","https://openalex.org/W3048138746"
"34069","https://openalex.org/W2883287153","https://openalex.org/W2993533891"
"34070","https://openalex.org/W2901167711","https://openalex.org/W3211634667"
"34071","https://openalex.org/W2807260125","https://openalex.org/W3134087642"
"34072","https://openalex.org/W2807260125","https://openalex.org/W2955184461"
"34073","https://openalex.org/W2904528483","https://openalex.org/W3172846129"
"34074","https://openalex.org/W2904528483","https://openalex.org/W3171522970"
"34075","https://openalex.org/W2904528483","https://openalex.org/W3083261583"
"34076","https://openalex.org/W2796583075","https://openalex.org/W3215863245"
"34077","https://openalex.org/W2801088255","https://openalex.org/W3180652391"
"34078","https://openalex.org/W2801088255","https://openalex.org/W3014347997"
"34079","https://openalex.org/W2799631137","https://openalex.org/W3011091061"
"34080","https://openalex.org/W2792126752","https://openalex.org/W2805944416"
"34081","https://openalex.org/W2796623194","https://openalex.org/W3159261269"
"34082","https://openalex.org/W2796623194","https://openalex.org/W2981117907"
"34083","https://openalex.org/W2788516441","https://openalex.org/W3215863245"
"34084","https://openalex.org/W2788516441","https://openalex.org/W2799631333"
"34085","https://openalex.org/W2916423802","https://openalex.org/W3113305997"
"34086","https://openalex.org/W2939211168","https://openalex.org/W3113305997"
"34087","https://openalex.org/W2916066237","https://openalex.org/W3215964944"
"34088","https://openalex.org/W2799798885","https://openalex.org/W3143521487"
"34089","https://openalex.org/W2799798885","https://openalex.org/W3133542768"
"34090","https://openalex.org/W2799798885","https://openalex.org/W2920264064"
"34091","https://openalex.org/W2809400457","https://openalex.org/W3034028579"
"34092","https://openalex.org/W2809400457","https://openalex.org/W2920264064"
"34093","https://openalex.org/W2768809896","https://openalex.org/W2920264064"
"34094","https://openalex.org/W2803374403","https://openalex.org/W2920264064"
"34095","https://openalex.org/W2887465494","https://openalex.org/W3193301653"
"34096","https://openalex.org/W2887465494","https://openalex.org/W3041509987"
"34097","https://openalex.org/W2887465494","https://openalex.org/W3019564042"
"34098","https://openalex.org/W2887465494","https://openalex.org/W2920264064"
"34099","https://openalex.org/W2801160148","https://openalex.org/W2920264064"
"34100","https://openalex.org/W2920264064","https://openalex.org/W3182266684"
"34101","https://openalex.org/W2920264064","https://openalex.org/W3113763192"
"34102","https://openalex.org/W2920264064","https://openalex.org/W3111106816"
"34103","https://openalex.org/W2920264064","https://openalex.org/W3041509987"
"34104","https://openalex.org/W2920264064","https://openalex.org/W3029433400"
"34105","https://openalex.org/W2803969581","https://openalex.org/W3193301653"
"34106","https://openalex.org/W2803969581","https://openalex.org/W3171688653"
"34107","https://openalex.org/W2803969581","https://openalex.org/W3045836897"
"34108","https://openalex.org/W2803969581","https://openalex.org/W2920264064"
"34109","https://openalex.org/W2794684011","https://openalex.org/W3213486869"
"34110","https://openalex.org/W2794684011","https://openalex.org/W3091996719"
"34111","https://openalex.org/W2794684011","https://openalex.org/W2987127016"
"34112","https://openalex.org/W2794684011","https://openalex.org/W3097046674"
"34113","https://openalex.org/W2794684011","https://openalex.org/W2920264064"
"34114","https://openalex.org/W2803704437","https://openalex.org/W2920264064"
"34115","https://openalex.org/W3121965300","https://openalex.org/W3210903871"
"34116","https://openalex.org/W3121965300","https://openalex.org/W3142128519"
"34117","https://openalex.org/W2075854940","https://openalex.org/W3216180690"
"34118","https://openalex.org/W2075854940","https://openalex.org/W2913931666"
"34119","https://openalex.org/W2075854940","https://openalex.org/W2947882511"
"34120","https://openalex.org/W2075854940","https://openalex.org/W3081804796"
"34121","https://openalex.org/W2075854940","https://openalex.org/W2490820860"
"34122","https://openalex.org/W2075854940","https://openalex.org/W2499214983"
"34123","https://openalex.org/W2075854940","https://openalex.org/W2479644963"
"34124","https://openalex.org/W2075854940","https://openalex.org/W2142302293"
"34125","https://openalex.org/W2075854940","https://openalex.org/W2088013093"
"34126","https://openalex.org/W2075854940","https://openalex.org/W164071124"
"34127","https://openalex.org/W2075854940","https://openalex.org/W15065716"
"34128","https://openalex.org/W2075854940","https://openalex.org/W2234934141"
"34129","https://openalex.org/W2075854940","https://openalex.org/W24673282"
"34130","https://openalex.org/W2075854940","https://openalex.org/W2211271469"
"34131","https://openalex.org/W2075854940","https://openalex.org/W2020005250"
"34132","https://openalex.org/W2075854940","https://openalex.org/W2097816929"
"34133","https://openalex.org/W2075854940","https://openalex.org/W2046160792"
"34134","https://openalex.org/W2075854940","https://openalex.org/W2123918043"
"34135","https://openalex.org/W2075854940","https://openalex.org/W2593027490"
"34136","https://openalex.org/W2075854940","https://openalex.org/W1974100805"
"34137","https://openalex.org/W2075854940","https://openalex.org/W2114415739"
"34138","https://openalex.org/W2075854940","https://openalex.org/W770888105"
"34139","https://openalex.org/W2940057274","https://openalex.org/W3023837670"
"34140","https://openalex.org/W2937386811","https://openalex.org/W3014187847"
"34141","https://openalex.org/W2895468006","https://openalex.org/W3091806674"
"34142","https://openalex.org/W2906947128","https://openalex.org/W3143234742"
"34143","https://openalex.org/W2550873366","https://openalex.org/W3043604058"
"34144","https://openalex.org/W2550873366","https://openalex.org/W3043080976"
"34145","https://openalex.org/W2550873366","https://openalex.org/W2771302823"
"34146","https://openalex.org/W2565074497","https://openalex.org/W3039476950"
"34147","https://openalex.org/W2588589549","https://openalex.org/W3007047819"
"34148","https://openalex.org/W2608251135","https://openalex.org/W3033357305"
"34149","https://openalex.org/W2608251135","https://openalex.org/W2971338125"
"34150","https://openalex.org/W2608251135","https://openalex.org/W2900473969"
"34151","https://openalex.org/W3123749645","https://openalex.org/W3135184885"
"34152","https://openalex.org/W3124678494","https://openalex.org/W3204375668"
"34153","https://openalex.org/W3124678494","https://openalex.org/W2884315142"
"34154","https://openalex.org/W3124678494","https://openalex.org/W2768314720"
"34155","https://openalex.org/W3125222315","https://openalex.org/W2901588800"
"34156","https://openalex.org/W2430498420","https://openalex.org/W3143234742"
"34157","https://openalex.org/W2101600491","https://openalex.org/W3091528658"
"34158","https://openalex.org/W2888275917","https://openalex.org/W3126702989"
"34159","https://openalex.org/W2803379424","https://openalex.org/W3082926504"
"34160","https://openalex.org/W2803379424","https://openalex.org/W3081965139"
