"","Source","Target","weight"
"3043","https://openalex.org/A2139358404","https://openalex.org/A2681194265",1
"3044","https://openalex.org/A2139606902","https://openalex.org/A2973519957",1
"3045","https://openalex.org/A2139611287","https://openalex.org/A2158741260",1
"3046","https://openalex.org/A213961274","https://openalex.org/A2404588027",1
"3047","https://openalex.org/A213961274","https://openalex.org/A2582135627",1
"3048","https://openalex.org/A213961274","https://openalex.org/A3026594520",1
"3049","https://openalex.org/A2139661896","https://openalex.org/A2403532503",1
"3050","https://openalex.org/A2139678902","https://openalex.org/A2588164875",1
"3051","https://openalex.org/A213968351","https://openalex.org/A2161042714",1
"3052","https://openalex.org/A213968351","https://openalex.org/A691071242",1
"3053","https://openalex.org/A2139885325","https://openalex.org/A2471290492",1
"3054","https://openalex.org/A2139885325","https://openalex.org/A76571739",1
"3055","https://openalex.org/A2139967688","https://openalex.org/A2788850017",1
"3056","https://openalex.org/A2139976333","https://openalex.org/A2260771379",1
"3057","https://openalex.org/A2140083886","https://openalex.org/A2145508458",1
"3058","https://openalex.org/A2140083886","https://openalex.org/A2157792685",1
"3059","https://openalex.org/A2140083886","https://openalex.org/A2158741260",1
"3060","https://openalex.org/A2140083886","https://openalex.org/A2322243857",1
"3061","https://openalex.org/A2140083886","https://openalex.org/A2325526139",1
"3062","https://openalex.org/A2140083886","https://openalex.org/A2420754383",1
"3063","https://openalex.org/A2140083886","https://openalex.org/A2439458958",1
"3064","https://openalex.org/A2140083886","https://openalex.org/A2649166696",1
"3065","https://openalex.org/A2140083886","https://openalex.org/A283571327",1
"3066","https://openalex.org/A2140083886","https://openalex.org/A315019404",1
"3067","https://openalex.org/A2140083886","https://openalex.org/A3173850212",1
"3068","https://openalex.org/A2140083886","https://openalex.org/A718266907",1
"3069","https://openalex.org/A2140083886","https://openalex.org/A734643764",1
"3070","https://openalex.org/A2140155052","https://openalex.org/A2642069199",1
"3071","https://openalex.org/A2140234640","https://openalex.org/A2307552953",1
"3072","https://openalex.org/A2140234640","https://openalex.org/A2566369890",1
"3073","https://openalex.org/A2140234640","https://openalex.org/A2572332230",1
"3074","https://openalex.org/A2140234640","https://openalex.org/A2668617195",1
"3075","https://openalex.org/A2140234640","https://openalex.org/A2704111530",1
"3076","https://openalex.org/A2140234640","https://openalex.org/A2776182215",1
"3077","https://openalex.org/A2140539770","https://openalex.org/A2702492629",1
"3078","https://openalex.org/A2140654255","https://openalex.org/A2649869657",1
"3079","https://openalex.org/A2140669907","https://openalex.org/A2776818790",1
"3080","https://openalex.org/A2140778478","https://openalex.org/A2146663350",1
"3081","https://openalex.org/A2140861633","https://openalex.org/A2597023697",1
"3082","https://openalex.org/A2140924647","https://openalex.org/A2614679720",1
"3083","https://openalex.org/A2140924647","https://openalex.org/A3210290529",1
"3084","https://openalex.org/A2141112019","https://openalex.org/A2477663626",1
"3085","https://openalex.org/A2141112019","https://openalex.org/A2525818844",1
"3086","https://openalex.org/A2141363662","https://openalex.org/A2146274714",1
"3087","https://openalex.org/A2141381228","https://openalex.org/A2163540572",1
"3088","https://openalex.org/A2141381228","https://openalex.org/A2789702239",1
"3089","https://openalex.org/A2141381228","https://openalex.org/A2963337512",1
"3090","https://openalex.org/A2141381228","https://openalex.org/A3037460744",1
"3091","https://openalex.org/A2141407894","https://openalex.org/A285693487",1
"3092","https://openalex.org/A2141428764","https://openalex.org/A2711666817",1
"3093","https://openalex.org/A2141428764","https://openalex.org/A2974686963",1
"3094","https://openalex.org/A2141431425","https://openalex.org/A2492891114",1
"3095","https://openalex.org/A2141769939","https://openalex.org/A2168699169",1
"3096","https://openalex.org/A2141769939","https://openalex.org/A2181622663",1
"3097","https://openalex.org/A2141781654","https://openalex.org/A2644677395",1
"3098","https://openalex.org/A2141792577","https://openalex.org/A2147074543",1
"3099","https://openalex.org/A2141792577","https://openalex.org/A2934203469",1
"3100","https://openalex.org/A2141889107","https://openalex.org/A2564826199",1
"3101","https://openalex.org/A2142238296","https://openalex.org/A2602243925",1
"3102","https://openalex.org/A2142285413","https://openalex.org/A2149397717",1
"3103","https://openalex.org/A2142285413","https://openalex.org/A2150506936",1
"3104","https://openalex.org/A2142673104","https://openalex.org/A2361602699",1
"3105","https://openalex.org/A2142874025","https://openalex.org/A60487278",1
"3106","https://openalex.org/A2143017303","https://openalex.org/A2471874258",1
"3107","https://openalex.org/A2143122260","https://openalex.org/A2282435298",1
"3108","https://openalex.org/A2143143907","https://openalex.org/A2655925203",1
"3109","https://openalex.org/A2143143907","https://openalex.org/A2680129122",1
"3110","https://openalex.org/A2143196238","https://openalex.org/A2787025232",1
"3111","https://openalex.org/A2143516358","https://openalex.org/A2508497396",1
"3112","https://openalex.org/A2143516358","https://openalex.org/A2594356780",1
"3113","https://openalex.org/A2143520352","https://openalex.org/A2437087323",1
"3114","https://openalex.org/A2143520352","https://openalex.org/A2487173970",1
"3115","https://openalex.org/A2143547318","https://openalex.org/A2170202719",1
"3116","https://openalex.org/A2143856173","https://openalex.org/A2258873921",1
"3117","https://openalex.org/A2143856173","https://openalex.org/A3014169539",1
"3118","https://openalex.org/A2144033837","https://openalex.org/A2589655598",1
"3119","https://openalex.org/A2144033837","https://openalex.org/A3158569995",1
"3120","https://openalex.org/A2144180807","https://openalex.org/A2891979224",1
"3121","https://openalex.org/A2144494049","https://openalex.org/A2584656890",1
"3122","https://openalex.org/A2144494049","https://openalex.org/A2649166696",1
"3123","https://openalex.org/A2144547251","https://openalex.org/A2562248412",1
"3124","https://openalex.org/A2144547251","https://openalex.org/A2615930602",1
"3125","https://openalex.org/A2144547251","https://openalex.org/A2652638516",1
"3126","https://openalex.org/A2144547251","https://openalex.org/A2803503579",1
"3127","https://openalex.org/A2144656011","https://openalex.org/A2177519397",1
"3128","https://openalex.org/A2144656011","https://openalex.org/A2630299865",1
"3129","https://openalex.org/A2144758917","https://openalex.org/A2564661652",1
"3130","https://openalex.org/A2144896618","https://openalex.org/A2316368834",1
"3131","https://openalex.org/A2144896618","https://openalex.org/A2947518074",1
"3132","https://openalex.org/A2144998308","https://openalex.org/A2291291465",1
"3133","https://openalex.org/A2145172464","https://openalex.org/A708081278",1
"3134","https://openalex.org/A2145441056","https://openalex.org/A2194569528",1
"3135","https://openalex.org/A2145508458","https://openalex.org/A2420754383",1
"3136","https://openalex.org/A2145721633","https://openalex.org/A2299302224",1
"3137","https://openalex.org/A2145721633","https://openalex.org/A2314858266",1
"3138","https://openalex.org/A2145721633","https://openalex.org/A241663050",1
"3139","https://openalex.org/A2145721633","https://openalex.org/A715004453",1
"3140","https://openalex.org/A2145761212","https://openalex.org/A2467192978",1
"3141","https://openalex.org/A2145778116","https://openalex.org/A2937415729",1
"3142","https://openalex.org/A2145994532","https://openalex.org/A2149666055",1
"3143","https://openalex.org/A2146051744","https://openalex.org/A2525678922",1
"3144","https://openalex.org/A2146070768","https://openalex.org/A3120772564",1
"3145","https://openalex.org/A2146143665","https://openalex.org/A2717154330",1
"3146","https://openalex.org/A2146225383","https://openalex.org/A302284290",1
"3147","https://openalex.org/A2146225383","https://openalex.org/A333608100",1
"3148","https://openalex.org/A2146262298","https://openalex.org/A216147366",1
"3149","https://openalex.org/A2146353695","https://openalex.org/A2626818575",1
"3150","https://openalex.org/A2146398068","https://openalex.org/A2310128742",1
"3151","https://openalex.org/A2146398068","https://openalex.org/A2560707840",1
"3152","https://openalex.org/A2146398068","https://openalex.org/A2809865352",1
"3153","https://openalex.org/A2146432954","https://openalex.org/A2279060912",1
"3154","https://openalex.org/A2146542008","https://openalex.org/A2515021853",1
"3155","https://openalex.org/A2146542008","https://openalex.org/A2589306559",1
"3156","https://openalex.org/A2146629211","https://openalex.org/A2288484070",1
"3157","https://openalex.org/A2146707550","https://openalex.org/A2435239860",1
"3158","https://openalex.org/A2146707550","https://openalex.org/A3215195443",1
"3159","https://openalex.org/A2146982114","https://openalex.org/A2906328369",1
"3160","https://openalex.org/A2147074543","https://openalex.org/A2934203469",1
"3161","https://openalex.org/A2147211120","https://openalex.org/A263103462",1
"3162","https://openalex.org/A2147218120","https://openalex.org/A2310029967",1
"3163","https://openalex.org/A2147218120","https://openalex.org/A2664526516",1
"3164","https://openalex.org/A2147225098","https://openalex.org/A2228218289",1
"3165","https://openalex.org/A2147225098","https://openalex.org/A2333889049",1
"3166","https://openalex.org/A2147225098","https://openalex.org/A2577192084",1
"3167","https://openalex.org/A2147465400","https://openalex.org/A2625117178",1
"3168","https://openalex.org/A2147538841","https://openalex.org/A2599194942",1
"3169","https://openalex.org/A2147573994","https://openalex.org/A2166217948",1
"3170","https://openalex.org/A2147704173","https://openalex.org/A2627449260",1
"3171","https://openalex.org/A2147784221","https://openalex.org/A2745592787",1
"3172","https://openalex.org/A2147885213","https://openalex.org/A2659653509",1
"3173","https://openalex.org/A2148057945","https://openalex.org/A2999081079",1
"3174","https://openalex.org/A2148189318","https://openalex.org/A2305846074",1
"3175","https://openalex.org/A2148222673","https://openalex.org/A2344656652",1
"3176","https://openalex.org/A2148222673","https://openalex.org/A2479255288",1
"3177","https://openalex.org/A2148222673","https://openalex.org/A2720810587",1
"3178","https://openalex.org/A2148478648","https://openalex.org/A2275302062",1
"3179","https://openalex.org/A2148478648","https://openalex.org/A3158802153",1
"3180","https://openalex.org/A2148784418","https://openalex.org/A76638279",1
"3181","https://openalex.org/A2149000989","https://openalex.org/A2172138631",1
"3182","https://openalex.org/A2149000989","https://openalex.org/A2218991820",1
"3183","https://openalex.org/A2149188534","https://openalex.org/A2599463086",1
"3184","https://openalex.org/A2149367939","https://openalex.org/A2291721881",1
"3185","https://openalex.org/A2149572011","https://openalex.org/A3162537471",1
"3186","https://openalex.org/A2149572011","https://openalex.org/A716715026",1
"3187","https://openalex.org/A2149688130","https://openalex.org/A2170900913",1
"3188","https://openalex.org/A2149797034","https://openalex.org/A2796179988",1
"3189","https://openalex.org/A2149959337","https://openalex.org/A2172737460",1
"3190","https://openalex.org/A2149959337","https://openalex.org/A2206501980",1
"3191","https://openalex.org/A2149959337","https://openalex.org/A2250270234",1
"3192","https://openalex.org/A2149959337","https://openalex.org/A2608993936",1
"3193","https://openalex.org/A2149959337","https://openalex.org/A2629114568",1
"3194","https://openalex.org/A2149959337","https://openalex.org/A3121203718",1
"3195","https://openalex.org/A2149959337","https://openalex.org/A3122082148",1
"3196","https://openalex.org/A2149959337","https://openalex.org/A3122090286",1
"3197","https://openalex.org/A2149959337","https://openalex.org/A3125380387",1
"3198","https://openalex.org/A2150001748","https://openalex.org/A2232706668",1
"3199","https://openalex.org/A2150176808","https://openalex.org/A2154611578",1
"3200","https://openalex.org/A2150350696","https://openalex.org/A2269805224",1
"3201","https://openalex.org/A2150509713","https://openalex.org/A2228449327",1
"3202","https://openalex.org/A2150509713","https://openalex.org/A2577840611",1
"3203","https://openalex.org/A2150509713","https://openalex.org/A2964934174",1
"3204","https://openalex.org/A2150657306","https://openalex.org/A2464133023",1
"3205","https://openalex.org/A2150662034","https://openalex.org/A2270955886",1
"3206","https://openalex.org/A2150882867","https://openalex.org/A2647096919",1
"3207","https://openalex.org/A2150882867","https://openalex.org/A2976305577",1
"3208","https://openalex.org/A2150882867","https://openalex.org/A3115770912",1
"3209","https://openalex.org/A2150882867","https://openalex.org/A3115864309",1
"3210","https://openalex.org/A2150882867","https://openalex.org/A3137618093",1
"3211","https://openalex.org/A2150882867","https://openalex.org/A331602282",1
"3212","https://openalex.org/A2150932503","https://openalex.org/A2918428212",1
"3213","https://openalex.org/A2151219309","https://openalex.org/A2170890016",1
"3214","https://openalex.org/A2151501227","https://openalex.org/A3186286976",1
"3215","https://openalex.org/A2151603490","https://openalex.org/A2675320669",1
"3216","https://openalex.org/A2151773696","https://openalex.org/A2946400888",1
"3217","https://openalex.org/A2152106755","https://openalex.org/A3211596155",1
"3218","https://openalex.org/A2152564418","https://openalex.org/A274604748",1
"3219","https://openalex.org/A2152770683","https://openalex.org/A248817852",1
"3220","https://openalex.org/A2152841258","https://openalex.org/A2563595333",1
"3221","https://openalex.org/A2152914194","https://openalex.org/A2714977207",1
"3222","https://openalex.org/A2153141367","https://openalex.org/A2686121619",1
"3223","https://openalex.org/A2153239310","https://openalex.org/A2321129432",1
"3224","https://openalex.org/A2153239310","https://openalex.org/A3080614113",1
"3225","https://openalex.org/A2153261418","https://openalex.org/A2889858690",1
"3226","https://openalex.org/A2153344822","https://openalex.org/A2170528888",1
"3227","https://openalex.org/A2153450378","https://openalex.org/A2154508483",1
"3228","https://openalex.org/A2153450378","https://openalex.org/A2161651651",1
"3229","https://openalex.org/A2153450378","https://openalex.org/A2278743185",1
"3230","https://openalex.org/A2153450378","https://openalex.org/A2479720864",1
"3231","https://openalex.org/A2153450378","https://openalex.org/A2576214640",1
"3232","https://openalex.org/A2153450378","https://openalex.org/A2598129861",1
"3233","https://openalex.org/A2153450378","https://openalex.org/A2750676519",1
"3234","https://openalex.org/A2153450378","https://openalex.org/A2894877079",1
"3235","https://openalex.org/A2153450378","https://openalex.org/A2895057202",1
"3236","https://openalex.org/A2153450378","https://openalex.org/A2895574469",1
"3237","https://openalex.org/A2153450378","https://openalex.org/A3173391520",1
"3238","https://openalex.org/A2153458393","https://openalex.org/A2676044900",1
"3239","https://openalex.org/A2153495562","https://openalex.org/A3166265285",1
"3240","https://openalex.org/A2153873266","https://openalex.org/A2166972906",1
"3241","https://openalex.org/A2153873266","https://openalex.org/A2803503579",1
"3242","https://openalex.org/A2154319539","https://openalex.org/A2270422127",1
"3243","https://openalex.org/A2154319539","https://openalex.org/A2479990055",1
"3244","https://openalex.org/A2154508483","https://openalex.org/A2161651651",1
"3245","https://openalex.org/A2154508483","https://openalex.org/A2278743185",1
"3246","https://openalex.org/A2154508483","https://openalex.org/A2479720864",1
"3247","https://openalex.org/A2154508483","https://openalex.org/A2576214640",1
"3248","https://openalex.org/A2154508483","https://openalex.org/A2598129861",1
"3249","https://openalex.org/A2154508483","https://openalex.org/A2750676519",1
"3250","https://openalex.org/A2154508483","https://openalex.org/A2894877079",1
"3251","https://openalex.org/A2154508483","https://openalex.org/A2895057202",1
"3252","https://openalex.org/A2154508483","https://openalex.org/A2895574469",1
"3253","https://openalex.org/A2154508483","https://openalex.org/A3173391520",1
"3254","https://openalex.org/A2154686538","https://openalex.org/A2162263780",1
"3255","https://openalex.org/A2154686538","https://openalex.org/A2669838597",1
"3256","https://openalex.org/A2154686538","https://openalex.org/A2954138558",1
"3257","https://openalex.org/A2154686538","https://openalex.org/A2954865389",1
"3258","https://openalex.org/A2154686538","https://openalex.org/A2955111831",1
"3259","https://openalex.org/A2154686538","https://openalex.org/A2955519678",1
"3260","https://openalex.org/A2154686538","https://openalex.org/A2955801843",1
"3261","https://openalex.org/A2154686538","https://openalex.org/A3183262480",1
"3262","https://openalex.org/A2154688629","https://openalex.org/A2303155750",1
"3263","https://openalex.org/A2154748004","https://openalex.org/A2749999170",1
"3264","https://openalex.org/A2154748004","https://openalex.org/A2758028365",1
"3265","https://openalex.org/A2154748004","https://openalex.org/A2898208588",1
"3266","https://openalex.org/A2154748004","https://openalex.org/A3137734176",1
"3267","https://openalex.org/A2154748004","https://openalex.org/A3205320080",1
"3268","https://openalex.org/A2154901664","https://openalex.org/A3174570481",1
"3269","https://openalex.org/A2155067921","https://openalex.org/A45964640",1
"3270","https://openalex.org/A2155246756","https://openalex.org/A2629546834",1
"3271","https://openalex.org/A2155516799","https://openalex.org/A2237955907",1
"3272","https://openalex.org/A2155516799","https://openalex.org/A3190257719",1
"3273","https://openalex.org/A2155683965","https://openalex.org/A2176562608",1
"3274","https://openalex.org/A2155683965","https://openalex.org/A2568653921",1
"3275","https://openalex.org/A2155740426","https://openalex.org/A2547180840",1
"3276","https://openalex.org/A2155742799","https://openalex.org/A314141972",1
"3277","https://openalex.org/A2155744278","https://openalex.org/A2310131763",1
"3278","https://openalex.org/A2156059754","https://openalex.org/A2316368834",1
"3279","https://openalex.org/A2156059754","https://openalex.org/A2947518074",1
"3280","https://openalex.org/A2156242660","https://openalex.org/A2596587634",1
"3281","https://openalex.org/A2156348438","https://openalex.org/A2164493547",1
"3282","https://openalex.org/A2156354398","https://openalex.org/A2681194265",1
"3283","https://openalex.org/A2156365688","https://openalex.org/A2800738611",1
"3284","https://openalex.org/A2156581246","https://openalex.org/A2169599258",1
"3285","https://openalex.org/A2156726335","https://openalex.org/A2170771694",1
"3286","https://openalex.org/A2157150264","https://openalex.org/A2631663188",1
"3287","https://openalex.org/A2157150264","https://openalex.org/A2724532027",1
"3288","https://openalex.org/A2157291427","https://openalex.org/A2256328903",1
"3289","https://openalex.org/A2157291427","https://openalex.org/A2645616085",1
"3290","https://openalex.org/A2157291427","https://openalex.org/A2702492629",1
"3291","https://openalex.org/A2157320787","https://openalex.org/A2524984214",1
"3292","https://openalex.org/A2157367740","https://openalex.org/A2568109092",1
"3293","https://openalex.org/A2157466483","https://openalex.org/A2202798895",1
"3294","https://openalex.org/A2157550971","https://openalex.org/A3121820972",1
"3295","https://openalex.org/A2157684978","https://openalex.org/A234897383",1
"3296","https://openalex.org/A2157792685","https://openalex.org/A2158741260",1
"3297","https://openalex.org/A2157792685","https://openalex.org/A2280312759",1
"3298","https://openalex.org/A2157792685","https://openalex.org/A2322243857",1
"3299","https://openalex.org/A2157792685","https://openalex.org/A2325526139",1
"3300","https://openalex.org/A2157792685","https://openalex.org/A2439458958",1
"3301","https://openalex.org/A2157792685","https://openalex.org/A2649166696",1
"3302","https://openalex.org/A2157792685","https://openalex.org/A283571327",1
"3303","https://openalex.org/A2157792685","https://openalex.org/A315019404",1
"3304","https://openalex.org/A2157792685","https://openalex.org/A3173850212",1
"3305","https://openalex.org/A2157792685","https://openalex.org/A718266907",1
"3306","https://openalex.org/A2157792685","https://openalex.org/A734643764",1
"3307","https://openalex.org/A2157792685","https://openalex.org/A76571739",1
"3308","https://openalex.org/A2157970098","https://openalex.org/A2500647095",1
"3309","https://openalex.org/A2158019480","https://openalex.org/A2599463086",1
"3310","https://openalex.org/A2158714475","https://openalex.org/A2506986655",1
"3311","https://openalex.org/A2158741260","https://openalex.org/A2306492154",1
"3312","https://openalex.org/A2158741260","https://openalex.org/A2322243857",1
"3313","https://openalex.org/A2158741260","https://openalex.org/A2325526139",1
"3314","https://openalex.org/A2158741260","https://openalex.org/A2439458958",1
"3315","https://openalex.org/A2158741260","https://openalex.org/A2649166696",1
"3316","https://openalex.org/A2158741260","https://openalex.org/A2652479435",1
"3317","https://openalex.org/A2158741260","https://openalex.org/A2788354755",1
"3318","https://openalex.org/A2158741260","https://openalex.org/A2788672946",1
"3319","https://openalex.org/A2158741260","https://openalex.org/A2788850017",1
"3320","https://openalex.org/A2158741260","https://openalex.org/A2800245379",1
"3321","https://openalex.org/A2158741260","https://openalex.org/A290606080",1
"3322","https://openalex.org/A2158741260","https://openalex.org/A2991018493",1
"3323","https://openalex.org/A2158741260","https://openalex.org/A315019404",1
"3324","https://openalex.org/A2158741260","https://openalex.org/A3173850212",1
"3325","https://openalex.org/A2158741260","https://openalex.org/A718266907",1
"3326","https://openalex.org/A2158741260","https://openalex.org/A734643764",1
"3327","https://openalex.org/A2158860437","https://openalex.org/A2159435002",1
"3328","https://openalex.org/A2158860437","https://openalex.org/A2682838022",1
"3329","https://openalex.org/A2158860437","https://openalex.org/A3195016436",1
"3330","https://openalex.org/A2158860437","https://openalex.org/A3211701508",1
"3331","https://openalex.org/A2158860437","https://openalex.org/A712815241",1
"3332","https://openalex.org/A2159071175","https://openalex.org/A2668026448",1
"3333","https://openalex.org/A2159088846","https://openalex.org/A3213917119",1
"3334","https://openalex.org/A2159115254","https://openalex.org/A2721235737",1
"3335","https://openalex.org/A2159335196","https://openalex.org/A3215047487",1
"3336","https://openalex.org/A2159435002","https://openalex.org/A2682838022",1
"3337","https://openalex.org/A2159435002","https://openalex.org/A3195016436",1
"3338","https://openalex.org/A2159435002","https://openalex.org/A3211701508",1
"3339","https://openalex.org/A2159435002","https://openalex.org/A712815241",1
"3340","https://openalex.org/A2159534272","https://openalex.org/A2563595333",1
"3341","https://openalex.org/A2159626463","https://openalex.org/A2558420957",1
"3342","https://openalex.org/A2159823465","https://openalex.org/A2606794953",1
"3343","https://openalex.org/A2159823465","https://openalex.org/A2804631225",1
"3344","https://openalex.org/A2159903132","https://openalex.org/A2302191502",1
"3345","https://openalex.org/A2159929551","https://openalex.org/A2194143901",1
"3346","https://openalex.org/A2159929551","https://openalex.org/A3182653310",1
"3347","https://openalex.org/A2160474255","https://openalex.org/A2627449260",1
"3348","https://openalex.org/A2161042714","https://openalex.org/A691071242",1
"3349","https://openalex.org/A2161520762","https://openalex.org/A2512799708",1
"3350","https://openalex.org/A2161520762","https://openalex.org/A2708038148",1
"3351","https://openalex.org/A2161520762","https://openalex.org/A3209002411",1
"3352","https://openalex.org/A2161651651","https://openalex.org/A2278743185",1
"3353","https://openalex.org/A2161651651","https://openalex.org/A2479720864",1
"3354","https://openalex.org/A2161651651","https://openalex.org/A2576214640",1
"3355","https://openalex.org/A2161651651","https://openalex.org/A2598129861",1
"3356","https://openalex.org/A2161651651","https://openalex.org/A2750676519",1
"3357","https://openalex.org/A2161651651","https://openalex.org/A2894877079",1
"3358","https://openalex.org/A2161651651","https://openalex.org/A2895057202",1
"3359","https://openalex.org/A2161651651","https://openalex.org/A2895574469",1
"3360","https://openalex.org/A2161651651","https://openalex.org/A3173391520",1
"3361","https://openalex.org/A2161653542","https://openalex.org/A2206740828",1
"3362","https://openalex.org/A2161934226","https://openalex.org/A2263472450",1
"3363","https://openalex.org/A2161934226","https://openalex.org/A2585381147",1
"3364","https://openalex.org/A2161934226","https://openalex.org/A2800435496",1
"3365","https://openalex.org/A2161934226","https://openalex.org/A3180690024",1
"3366","https://openalex.org/A2161934226","https://openalex.org/A3182333198",1
"3367","https://openalex.org/A2162099207","https://openalex.org/A2927703921",1
"3368","https://openalex.org/A2162222740","https://openalex.org/A2166894833",1
"3369","https://openalex.org/A2162222740","https://openalex.org/A2339599671",1
"3370","https://openalex.org/A2162263780","https://openalex.org/A2669838597",1
"3371","https://openalex.org/A2162263780","https://openalex.org/A2954138558",1
"3372","https://openalex.org/A2162263780","https://openalex.org/A2954865389",1
"3373","https://openalex.org/A2162263780","https://openalex.org/A2955111831",1
"3374","https://openalex.org/A2162263780","https://openalex.org/A2955519678",1
"3375","https://openalex.org/A2162263780","https://openalex.org/A2955801843",1
"3376","https://openalex.org/A2162263780","https://openalex.org/A3183262480",1
"3377","https://openalex.org/A2162393753","https://openalex.org/A2599150693",1
"3378","https://openalex.org/A2162393753","https://openalex.org/A2893435688",1
"3379","https://openalex.org/A2162406863","https://openalex.org/A2608993936",1
"3380","https://openalex.org/A2162753343","https://openalex.org/A2607742295",1
"3381","https://openalex.org/A2163242840","https://openalex.org/A250203760",1
"3382","https://openalex.org/A2163454647","https://openalex.org/A3175672296",1
"3383","https://openalex.org/A2163540572","https://openalex.org/A2789702239",1
"3384","https://openalex.org/A2163540572","https://openalex.org/A2896477707",1
"3385","https://openalex.org/A2163540572","https://openalex.org/A2897022324",1
"3386","https://openalex.org/A2163540572","https://openalex.org/A2963337512",1
"3387","https://openalex.org/A2163566021","https://openalex.org/A2314858266",1
"3388","https://openalex.org/A2163647857","https://openalex.org/A2301981031",1
"3389","https://openalex.org/A2163647857","https://openalex.org/A2889450635",1
"3390","https://openalex.org/A2163654896","https://openalex.org/A662325598",1
"3391","https://openalex.org/A2164032631","https://openalex.org/A2170485782",1
"3392","https://openalex.org/A2164032631","https://openalex.org/A297519916",1
"3393","https://openalex.org/A2164032631","https://openalex.org/A308669019",1
"3394","https://openalex.org/A2164308191","https://openalex.org/A2228218289",1
"3395","https://openalex.org/A2165493459","https://openalex.org/A2434805339",1
"3396","https://openalex.org/A2165500531","https://openalex.org/A2501975736",1
"3397","https://openalex.org/A2165606930","https://openalex.org/A2183811348",1
"3398","https://openalex.org/A2165606930","https://openalex.org/A2240769649",1
"3399","https://openalex.org/A2165606930","https://openalex.org/A2250260130",1
"3400","https://openalex.org/A2165695326","https://openalex.org/A2422257237",1
"3401","https://openalex.org/A2165695326","https://openalex.org/A2489406238",1
"3402","https://openalex.org/A2165695326","https://openalex.org/A2607706717",1
"3403","https://openalex.org/A2165933926","https://openalex.org/A2217544654",1
"3404","https://openalex.org/A2166217948","https://openalex.org/A2166648949",1
"3405","https://openalex.org/A2166317513","https://openalex.org/A2702649833",1
"3406","https://openalex.org/A2166317513","https://openalex.org/A2718549405",1
"3407","https://openalex.org/A2166355977","https://openalex.org/A2205397437",1
"3408","https://openalex.org/A2166355977","https://openalex.org/A2525475732",1
"3409","https://openalex.org/A2166355977","https://openalex.org/A25455232",1
"3410","https://openalex.org/A2166355977","https://openalex.org/A305952943",1
"3411","https://openalex.org/A2166355977","https://openalex.org/A48464092",1
"3412","https://openalex.org/A2166370218","https://openalex.org/A701445703",1
"3413","https://openalex.org/A2166370218","https://openalex.org/A724395539",1
"3414","https://openalex.org/A2166648949","https://openalex.org/A2271840246",1
"3415","https://openalex.org/A2166648949","https://openalex.org/A3213469960",1
"3416","https://openalex.org/A2166761302","https://openalex.org/A2602278199",1
"3417","https://openalex.org/A2166761302","https://openalex.org/A2656979959",1
"3418","https://openalex.org/A2166894833","https://openalex.org/A2339599671",1
"3419","https://openalex.org/A2166952259","https://openalex.org/A2294546767",1
"3420","https://openalex.org/A2166972906","https://openalex.org/A2803503579",1
"3421","https://openalex.org/A2167066792","https://openalex.org/A2410173259",1
"3422","https://openalex.org/A2167066792","https://openalex.org/A2801575872",1
"3423","https://openalex.org/A2167301175","https://openalex.org/A318961921",1
"3424","https://openalex.org/A2167438437","https://openalex.org/A2313289236",1
"3425","https://openalex.org/A2167438437","https://openalex.org/A2345310299",1
"3426","https://openalex.org/A2167645823","https://openalex.org/A2586935435",1
"3427","https://openalex.org/A2167962646","https://openalex.org/A741254925",1
"3428","https://openalex.org/A2168084015","https://openalex.org/A2280994055",1
"3429","https://openalex.org/A2168116331","https://openalex.org/A561252981",1
"3430","https://openalex.org/A2168199396","https://openalex.org/A2292142923",1
"3431","https://openalex.org/A2168237367","https://openalex.org/A2253799720",1
"3432","https://openalex.org/A2168301351","https://openalex.org/A2623494704",1
"3433","https://openalex.org/A2168384859","https://openalex.org/A2586504168",1
"3434","https://openalex.org/A2168384859","https://openalex.org/A2586985787",1
"3435","https://openalex.org/A2168384859","https://openalex.org/A2587321076",1
"3436","https://openalex.org/A2168635837","https://openalex.org/A2568445006",1
"3437","https://openalex.org/A2168699169","https://openalex.org/A2181622663",1
"3438","https://openalex.org/A2168747938","https://openalex.org/A2942799787",1
"3439","https://openalex.org/A2169364300","https://openalex.org/A2332093907",1
"3440","https://openalex.org/A2169416058","https://openalex.org/A2251985691",1
"3441","https://openalex.org/A2169669555","https://openalex.org/A2571193138",1
"3442","https://openalex.org/A2169669566","https://openalex.org/A2240879353",1
"3443","https://openalex.org/A2169669566","https://openalex.org/A3043473771",1
"3444","https://openalex.org/A2169883302","https://openalex.org/A2179706273",1
"3445","https://openalex.org/A2169883302","https://openalex.org/A2194143901",1
"3446","https://openalex.org/A2169883302","https://openalex.org/A2224428287",1
"3447","https://openalex.org/A2169883302","https://openalex.org/A2309486509",1
"3448","https://openalex.org/A2169883302","https://openalex.org/A2611577638",1
"3449","https://openalex.org/A2169883302","https://openalex.org/A2806929487",1
"3450","https://openalex.org/A2169883302","https://openalex.org/A2921433346",1
"3451","https://openalex.org/A2169883302","https://openalex.org/A3142119161",1
"3452","https://openalex.org/A2169883302","https://openalex.org/A47466971",1
"3453","https://openalex.org/A2169883302","https://openalex.org/A650968989",1
"3454","https://openalex.org/A2169884228","https://openalex.org/A2653616931",1
"3455","https://openalex.org/A216992681","https://openalex.org/A2970006602",1
