id,display_name,publication_year,type,journal,journal_id,doi,first_author
https://openalex.org/W2067878996,THIN BEATS FAT YET AGAIN - CONCEPTIONS OF DEMOCRACY,2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0004-x,James Allan
https://openalex.org/W1972706143,"Book Review: Halpern, Jodi. From Detached Concern to Empathy: Humanizing Medical Practice. Oxford University Press, 2001, 165 pp. (hardback), ISBN 0-19-511119-2.",2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0002-z,Neera K. Badhwar
https://openalex.org/W1964544915,Democracy and Restraint,2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9000-4,Steven Wall
https://openalex.org/W2078504739,In Defense of the Use of Commonsense Psychology in the Criminal Law,2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-005-3802-7,Katrina Sifferd
https://openalex.org/W2040479825,Simple Rape and the Risks of Sex,2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-005-5882-9,George E. Panichas
https://openalex.org/W898633446,"Review of Joan McGregor, Is It Rape?",2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0025-5,Alan Soble
https://openalex.org/W3123131646,Two Rules of Legality in Criminal Law,2006,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0007-7,Peter Westen
https://openalex.org/W1985883850,Fuller’s Concept of Law and Its Cosmopolitan Aims,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0006-8,Steve Viner
https://openalex.org/W2074750021,Combatants – Lawful and Unlawful,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-005-5917-2,Tamar Meisels
https://openalex.org/W2129464959,The Insignificance of Choice and Wallace’s Normative Approach to Responsibility,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0001-0,Paul Litton
https://openalex.org/W2062398156,Can a right of self-ownership be robust?,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9006-y,Akira Inoue
https://openalex.org/W2038059172,Strategic Coordination and the Law,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9005-z,Nicholas Almendares
https://openalex.org/W3123542286,The case against moral luck,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9001-3,David Enoch
https://openalex.org/W3124099162,Guidance and constraint: the action-guiding capacity of Neil MacCormick’s theory of legal reasoning,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9002-2,Torben Spaak
https://openalex.org/W2077769494,The Right to Do Wrong,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9004-0,Gerhard Øverland
https://openalex.org/W2025371437,Race as a factor in university admissions,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9007-x,Stephen Kershnar
https://openalex.org/W2060128934,"The General/Special Distinction in Criminal Law, Tort Law and Legal Theory",2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9008-4,Peter Cane
https://openalex.org/W3125045180,"Subsidiarity, Federalism and the Best Constitution: Thomas Aquinas on City, Province and Empire",2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-0005-9,Nicholas Aroney
https://openalex.org/W3122256777,"Privacy and the USA patriot act: Rights, the value of rights, and autonomy",2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-005-5970-x,Alan Rubel
https://openalex.org/W3121512706,"Promises, Contracts and Voluntary Obligations",2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-006-9003-1,Michael G. Pratt
https://openalex.org/W2028579092,For discrimination against women,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9009-3,Stephen Kershnar
https://openalex.org/W1963551573,"Hart, Fuller, and the Connection Between Law and Justice",2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9010-x,Jennifer M. Nadler
https://openalex.org/W2020958131,Patrolling the borders of consequentialist justifications: the scope of agent-relative restrictions,2007,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9011-9,Michael S. Moore
https://openalex.org/W2007883353,No Easy Way Out: Dangerous Offenders and Preventive Detention,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9022-1,Richard L. Lippke
https://openalex.org/W2049878924,Five Words for Assisted Dying,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9023-0,Iain Brassington
https://openalex.org/W3122355336,Were the legal realists legal positivists,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9021-2,Dan Priel
https://openalex.org/W3123642081,Culpability and the Definition of Deontological Constraints,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9012-8,John Oberdiek
https://openalex.org/W1975874864,"Perfectionism, Feminism and Public Reason",2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9017-3,Amy R. Baehr
https://openalex.org/W2124818305,Liberalism and the moral basis for human rights,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9013-7,Jon Mahoney
https://openalex.org/W2119686943,SAY WHAT? A CRITIQUE OF EXPRESSIVE RETRIBUTIVISM,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9014-6,Nathan Hanna
https://openalex.org/W3126016604,An Argument Against the Social Fact Thesis (and Some Additional Preliminary Steps Towards a New Conception of Legal Positivism),2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9024-z,Kevin Toh
https://openalex.org/W3123048806,Historic justice and the non-identity problem: The limitations of the subsequent-wrong solution and towards a new solution,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9025-y,Ori J. Herstein
https://openalex.org/W3121485947,Is the rule of law really indifferent to human rights,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9027-9,Evan Fox-Decent
https://openalex.org/W3121890212,Juridical proof and the best explanation,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9016-4,Michael S. Pardo
https://openalex.org/W2076011843,In Defence of Infringement,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9018-2,Andrew Botterell
https://openalex.org/W3122729545,What’s Wrong with Infringements (Insofar as Infringements are not Wrong): A Reply,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9019-1,John Oberdiek
https://openalex.org/W2045689860,From the State of Nature to the Juridical State of States,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9029-7,B. Sharon Byrd
https://openalex.org/W2132590018,The boundaries of law and the purpose of legal philosophy,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9030-1,Dan Priel
https://openalex.org/W2111690437,Legal obligation as a duty of deference,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9028-8,Kimberley Brownlee
https://openalex.org/W2038736395,In Defense of Hard Paternalism,2008,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-007-9020-8,Danny Scoccia
https://openalex.org/W1997101828,What Is The Wrong Of Wrongful Disability? From Chance To Choice To Harms To Persons,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9031-0,Melinda A. Roberts
https://openalex.org/W813666660,A Duty to Obey the Law: For or Against?,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Christopher Heath Wellman
https://openalex.org/W856527336,"Book Review, The Duty to Obey the Law: For or Against?",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9026-x,William A. Edmundson
https://openalex.org/W2068662838,From Shared Agency to the Normativity of Law: Shapiro’s and Coleman’s Defence of Hart’s Practice Theory of Rules Reconsidered,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9032-z,Veronica Rodriguez-Blanco
https://openalex.org/W589516587,Six Paths to Vertigo-free Legal Theory,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Sylvie Delacroix
https://openalex.org/W1961986029,"Monism, Interpretivism, and Law's Aim",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,G Letsas
https://openalex.org/W3023520576,"Taking sides : Clashing views on controversial issues in science, technology, and society",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Thomas A. Easton
https://openalex.org/W1998525266,Republican Dignity : The Importance of Taking Offence,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9043-9,Jan-Willem van der Rijt
https://openalex.org/W2064802855,"SHAME, GUILT, AND PUNISHMENT",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9042-x,Raffaele Rodogno
https://openalex.org/W1986018291,von Wright’s Therapy to Jørgensen’s Syndrome,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9035-9,Juliano Souza de Albuquerque Maranhão
https://openalex.org/W2158015307,"Trying, Acting and Attempted Crimes",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9034-x,Gideon Yaffe
https://openalex.org/W2002970990,"Feminism, religion, and shared reasons: A defense of exclusive public reason",2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9044-3,Christie Hartley
https://openalex.org/W2075317813,Disappearing Without a Moral Trace? Rights and Compensation During Timesof Emergency*,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9047-0,Simon Wigley
https://openalex.org/W1511253317,Nozick’s Reply to the Anarchist : What He Said and What He Should Have Said about Procedural Rights (),2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9046-1,Helga Varden
https://openalex.org/W1987526727,On Content-Independent Reasons:It’s Not in the Name,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9037-7,Stefan Sciaraffa
https://openalex.org/W2113311245,Has Raz Drawn the Semantic Sting,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9038-6,Dale Smith
https://openalex.org/W3124404802,Meta-Ethics and Legal Theory : The Case of Gustav Radbruch,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9036-8,Torben Spaak
https://openalex.org/W3122931570,Towards a Right Against Risking,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9039-5,John Oberdiek
https://openalex.org/W1995213450,Could There be a Right to Own Intellectual Property,2009,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-008-9041-y,James F. Wilson
https://openalex.org/W3125894551,"Laudan, Stein, and the Limits of Theorizing about Juridical Proof",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Ronald J. Allen
https://openalex.org/W1997088789,Why Evolutionary Biology Is (So Far) Irrelevant To Legal Regulation,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9049-y,Brian Leiter
https://openalex.org/W2034904138,"SELF-DEFENSE, CULPABILITY, AND DISTRIBUTIVE JUSTICE",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9050-5,Phillip Montague
https://openalex.org/W2114188573,Legislative Intentionalism and Proxy Agency,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9048-z,James A. E. Macpherson
https://openalex.org/W2066184122,Waluchows —living tree constitutionalism by Larry Alexander,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9051-4,Larry Alexander
https://openalex.org/W3122890387,Poetic justice: Why sex-slaves should be allowed to Sue ignorant clients in conversion,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9064-z,Tsachi Keren-Paz
https://openalex.org/W2082341561,Editorial: Continuity Through Change,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9065-y,Douglas Husak
https://openalex.org/W2075002841,The Extraterritorial Scope of the Right to Punish,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9058-x,Alejandro Chehtman
https://openalex.org/W2023417345,DO JUDGES HAVE AN OBLIGATION TO ENFORCE THE LAW?: MORAL RESPONSIBILITY AND JUDICIAL-REASONING,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9061-2,Anthony R. Reeves
https://openalex.org/W2010666011,Fallibility and Retribution,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9066-x,Göran Duus-Otterström
https://openalex.org/W3126060349,"Is It Immoral To Punish The Heedless And Clueless? A Comment On Alexander, Ferzan And Morse: Crime And Culpability",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9072-z,Susan Bandes
https://openalex.org/W2037752813,"Crime, Culpability and Moral Luck",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9068-8,Alec D. Walen
https://openalex.org/W2006004738,The Liberal Value of Privacy,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9067-9,Boudewijn de Bruin
https://openalex.org/W2005005082,"Culpability and the Relevance of Substantial Risks, Motivations, and Lesser Harms",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9069-7,Jim Staihar
https://openalex.org/W2057466318,Is the idea of objective probability incoherent,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9071-0,Eric Alan Johnson
https://openalex.org/W1993357212,Modeling Criminal Law,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9074-x,Ronald J. Allen
https://openalex.org/W2023515645,Resulting Harms and Objective Risks as Constraints on Punishment,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9070-1,Peter Westen
https://openalex.org/W1988145500,Response to Critics,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9075-9,Larry Alexander
https://openalex.org/W2045395198,A Case for Criminal Negligence,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9073-y,Andrew D. Leipold
https://openalex.org/W2102389070,Inalienable Rights: A Litmus Test for Liberal Theories of Justice,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9076-8,David Ellerman
https://openalex.org/W3125314223,Law And Sovereignty,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9077-7,Pavlos Eleftheriadis
https://openalex.org/W1972026842,Validity and defeasibility in the legal domain,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9078-6,Jordi Ferrer Beltrán
https://openalex.org/W2017978143,Can Saying Something Make It So? The Nature Of Seditious Harm,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9063-0,Sarah Sorial
https://openalex.org/W1987984014,A Practical Account of Self-Defence,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-009-9062-1,Helen Frowe
https://openalex.org/W2056181432,Legitimacy is Not Authority,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9080-z,Jon Garthoff
https://openalex.org/W3122863731,Description and Evaluation in Jurisprudence,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9081-y,Dan Priel
https://openalex.org/W1989517081,Introduction Symposium on Crime and Culpability,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9079-5,Heidi M. Hurd
https://openalex.org/W2014749593,Historical entitlement and the practice of bequest: Is there a moral right of bequest?,2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9082-x,S. Stewart Braun
https://openalex.org/W3123345554,"Immigration, Association, and the Family",2010,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9083-9,Matthew J. Lister
https://openalex.org/W2069086894,"Promises, Rights and Claims",2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9085-7,David Alm
https://openalex.org/W3123985220,What is Tort Law For? Part 1. The Place of Corrective Justice,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9086-6,John Gardner
https://openalex.org/W2787127590,"Google Books : Liberating the World's Information, or Appropriating It?",2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Eric Stromberg
https://openalex.org/W2072583746,Reflections on Waldron’s Archetypes,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9084-8,Michael Plaxton
https://openalex.org/W2037494654,Concerted Practices and the Presence of Obligations: Joint Action in Competition Law and Social Philosophy,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9087-5,Maksymilian Del Mar
https://openalex.org/W2028589679,Thirty Years of Law and Philosophy,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9091-4,Douglas Husak
https://openalex.org/W2042999336,A Response-Dependent Theory of Precedent,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9093-2,Ivo Entchev
https://openalex.org/W2057492112,The Stoics and Legal Conservatives: Strange Bedfellows or Just Strange Fellows?,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9092-3,Jesse R Merriam
https://openalex.org/W2017976142,In Defense of Kant’s League of States,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9094-1,Kjartan Koch Mikalsen
https://openalex.org/W3123211634,Legal Statements and Normative Language,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9089-3,Luís Duarte d’Almeida
https://openalex.org/W3124861979,Religious Conscientious Exemptions,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9088-4,Yossi Nehushtan
https://openalex.org/W2009166262,Judicial Practical Reason: Judges in Morally Imperfect Legal Orders,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9098-x,Anthony R. Reeves
https://openalex.org/W2083402655,Leiter on the Legal Realists,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9097-y,Michael Steven Green
https://openalex.org/W2045151352,Hard Determinism and Punishment: A Practical Reductio,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9099-9,Saul Smilansky
https://openalex.org/W2164934023,On Naturalizing Jurisprudence: Some Comments on Brian Leiter’s View of What Jurisprudence Should Become,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9101-6,Julie Dickson
https://openalex.org/W2085050898,Expression as Realization: Speakers’ Interests in Freedom of Speech,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9096-z,Jonathan Gilmore
https://openalex.org/W2006085426,Realizing ‘Political’ Neutrality,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9102-5,Robert Westmoreland
https://openalex.org/W1981193304,Proportionality and Self-Defense,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-010-9090-x,Suzanne Uniacke
https://openalex.org/W3124337551,Hart and Raz on the Non-Instrumental Moral Value of the Rule of Law: A Reconsideration,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9106-1,Mark J. Bennett
https://openalex.org/W2082714314,State Legitimacy and Self-defence,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9105-2,Massimo Renzo
https://openalex.org/W2004027346,Justifying Compensation for Frustrated Legitimate Expectations,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9108-z,Alexander Brown
https://openalex.org/W1968379259,The Purpose of Legal Theory: Some Problems with Joseph Raz’s View,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9107-0,Paula Gaido
https://openalex.org/W1992607059,Why the Debate Between Originalists and Evolutionists Rests on a Semantic Mistake,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9111-4,John M. Collins
https://openalex.org/W2024162141,The Structure of Conflicts of Fundamental Legal Rights,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9112-3,David Martinez-Zorrilla
https://openalex.org/W3125273042,Naturalized Jurisprudence and American Legal Realism Revisited,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9104-3,Brian Leiter
https://openalex.org/W3121282816,Implications of Indeterminacy: Naturalism in Epistemology and the Philosophy of Law II,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9110-5,Mark Greenberg
https://openalex.org/W3124251670,Naturalism in Epistemology and the Philosophy of Law,2011,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9109-y,Mark Greenberg
https://openalex.org/W2016801363,"Kant, Copyright and Communicative Freedom",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9114-1,Anne Barron
https://openalex.org/W2131302430,Ulysses Contracts in Medicine,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9116-z,Tom Walker
https://openalex.org/W2088811804,Defending the Right To Do Wrong,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9126-x,Ori J. Herstein
https://openalex.org/W2082508644,Enforcing the Law and Being a State,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9117-y,Gary Chartier
https://openalex.org/W2747442048,"Review of Daniel Yeager, J.L. Austin and the Law: Exculpation and the Explication of Responsibility",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Antony Duff
https://openalex.org/W2923110685,"Book Review, Justice for Hedgehogs",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9143-4,William A. Edmundson
https://openalex.org/W2438779978,"Review of Keith Culver and Michael Giudice, Legality’s Borders",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Dennis Patterson
https://openalex.org/W3123519123,A Dilemma for Protected Reasons,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9115-0,Christopher Essert
https://openalex.org/W2613617248,"Review of Douglas Husak, The Philosophy of Criminal Law: Selected Essays",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,NA,Antony Duff
https://openalex.org/W2022829934,Skepticism and Sanction: The Benefits of Rejecting Moral Responsibility,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9128-3,Neil Levy
https://openalex.org/W3121328626,What’s Inside and Outside the Law?,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9121-2,Larry Alexander
https://openalex.org/W2002197578,"Political Liberalism, Marriage and the Family",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9119-9,Christie Hartley
https://openalex.org/W1984470621,The Strange Case of the Protective Perimeter: Liberties and Claims to Non-Interference,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9120-3,Alessandro Spena
https://openalex.org/W2024871850,Sex-Selective Abortion: A Matter of Choice,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9118-x,Jeremy Williams
https://openalex.org/W2062213653,Crimes Against Humanity and the Limits of International Criminal Law,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9127-4,Massimo Renzo
https://openalex.org/W2013267487,Sailing Alone: Teenage Autonomy and Regimes of Childhood,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9130-9,Joel Anderson
https://openalex.org/W3123863113,Justification Under Uncertainty,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9131-8,Re'em Segev
https://openalex.org/W2058864017,The Asymmetry of Legitimacy,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9132-7,Bas van der Vossen
https://openalex.org/W2090313320,The Political Rights of Anti-Liberal-Democratic Groups,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9122-1,Kristian Skagen Ekeli
https://openalex.org/W3124261877,"Punishing Disloyalty? Treason, Espionage, and the Transgression of Political Boundaries",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9123-0,Youngjae Lee
https://openalex.org/W2041016410,"Genes, Gestation, and Social Norms",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9113-2,Derek J. Ettinger
https://openalex.org/W3125949875,When Justice Can’t Be Done: The Obligation to Govern and Rights in the State of Terror,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9133-6,Ekow N. Yankah
https://openalex.org/W2068516104,Intentions and Moral Permissibility: The Case of Acting Permissibly with Bad Intentions,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9134-5,S. Matthew Liao
https://openalex.org/W2084437986,Does Kelsen’s Notion of Legal Normativity Rest on a Mistake?,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9136-3,Veronica Rodriguez-Blanco
https://openalex.org/W2166390884,"Necessity, Moral Liability, and Defensive Harm",2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-012-9135-4,Joanna Mary Firth
https://openalex.org/W2009576242,Looking for the Nature of Law: On Shapiro’s Challenge,2012,journal-article,Law and Philosophy,https://openalex.org/V153292947,https://doi.org/10.1007/s10982-011-9125-y,Damiano Canale
