item,position,id,name
https://openalex.org/W3125204011,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W2159818550,first,https://openalex.org/A160073658,Raffaele Rodogno
https://openalex.org/W3124988724,first,https://openalex.org/A2200502605,Michael S. Pardo
https://openalex.org/W1964136120,first,https://openalex.org/A2121497743,Marcelo Ferrante
https://openalex.org/W3122100078,first,https://openalex.org/A2242916987,Evan Fox-Decent
https://openalex.org/W3122100078,last,https://openalex.org/A2038242073,Evan J. Criddle
https://openalex.org/W3125777508,first,https://openalex.org/A2095056971,Andrew Koppelman
https://openalex.org/W2023757964,first,https://openalex.org/A1901962020,Alex Broadbent
https://openalex.org/W2124300208,first,https://openalex.org/A2148240608,Ólafur Páll Jónsson
https://openalex.org/W2149894925,first,https://openalex.org/A2647661383,Jeffrey Brand-Ballard
https://openalex.org/W3124181213,first,https://openalex.org/A2032259047,Gregory Klass
https://openalex.org/W3124779749,first,https://openalex.org/A2197853102,Patrick S. Shin
https://openalex.org/W2170715454,first,https://openalex.org/A2103842931,Raphael M. Goldman
https://openalex.org/W2170715454,last,https://openalex.org/A2161653542,Alvin I. Goldman
https://openalex.org/W3124782475,first,https://openalex.org/A2619183424,Vincent Chiao
https://openalex.org/W1977354580,first,https://openalex.org/A2639685451,Jonathan Peterson
https://openalex.org/W2067742958,first,https://openalex.org/A2000600008,Peter Jaffey
https://openalex.org/W3121990328,first,https://openalex.org/A2194020992,Mike Redmayne
https://openalex.org/W3125383450,first,https://openalex.org/A235133123,Richard L. Lippke
https://openalex.org/W2127460109,first,https://openalex.org/A2143520352,Massimo Renzo
https://openalex.org/W2159570028,first,https://openalex.org/A2611194705,Richard Stith
https://openalex.org/W2099485371,first,https://openalex.org/A2250260130,Alon Harel
https://openalex.org/W2137618152,first,https://openalex.org/A2024837492,Dimitrios Kyritsis
https://openalex.org/W2112723176,first,https://openalex.org/A2151562264,Richard Galvin
https://openalex.org/W2170288185,first,https://openalex.org/A2240769649,Alan Brudner
https://openalex.org/W2076466965,first,https://openalex.org/A2106736338,Allen Buchanan
https://openalex.org/W3121256656,first,https://openalex.org/A2095056971,Andrew Koppelman
https://openalex.org/W2170607674,first,https://openalex.org/A2149959337,Leslie Green
https://openalex.org/W2081088329,first,https://openalex.org/A2275570300,Mark C. Murphy
https://openalex.org/W2127578276,first,https://openalex.org/A2096528057,Michael J. Perry
https://openalex.org/W2109755782,first,https://openalex.org/A318961921,Veronica Rodriguez-Blanco
https://openalex.org/W3124227268,first,https://openalex.org/A2241052909,John Finnis
https://openalex.org/W3123142446,first,https://openalex.org/A2237955907,Steven Douglas Smith
https://openalex.org/W2113972801,first,https://openalex.org/A14801630,Hanoch Sheinman
https://openalex.org/W2113464173,first,https://openalex.org/A2159632949,Dale A. Nance
https://openalex.org/W3121626966,first,https://openalex.org/A2212374755,David Enoch
https://openalex.org/W2083567253,first,https://openalex.org/A2170826477,Oliver Black
https://openalex.org/W3124485473,first,https://openalex.org/A2149979195,Andrew Halpin
https://openalex.org/W2104954304,first,https://openalex.org/A1985744577,Ishani Maitra
https://openalex.org/W2104954304,last,https://openalex.org/A2138642137,Mary Kate McGowan
https://openalex.org/W3109463072,first,https://openalex.org/A3108322483,Alfonso Jaime García Figueroa
https://openalex.org/W2905371473,first,https://openalex.org/A2904712112,Oscar Vergara
https://openalex.org/W2138881170,first,https://openalex.org/A2778393726,Antony Hatzistavrou
https://openalex.org/W3122167018,first,https://openalex.org/A2629114568,Andrei Marmor
https://openalex.org/W2005410712,first,https://openalex.org/A2810980003,Jordi Ferrer Beltrán
https://openalex.org/W2171365332,first,https://openalex.org/A3014138993,Matthew Noah Smith
https://openalex.org/W3125582011,first,https://openalex.org/A1517410523,Ronen Avraham
https://openalex.org/W3125582011,last,https://openalex.org/A2305283286,Issa Kohler-Hausmann
https://openalex.org/W2108076523,first,https://openalex.org/A2061611327,Dan Priel
https://openalex.org/W2115105720,first,https://openalex.org/A3186343035,Gary Chartier
https://openalex.org/W3123951582,first,https://openalex.org/A2156787353,Mark Greenberg
https://openalex.org/W2165673441,first,https://openalex.org/A2000600008,Peter Jaffey
https://openalex.org/W2167187158,first,https://openalex.org/A2237240092,Evan Simpson
https://openalex.org/W2136429899,first,https://openalex.org/A2597550648,Charles W. Collier
https://openalex.org/W3122028807,first,https://openalex.org/A2318825005,Barbara Baum Levenbook
https://openalex.org/W2098634642,first,https://openalex.org/A2314711307,Frances Kamm
https://openalex.org/W3123156453,first,https://openalex.org/A1994253704,Toby Handfield
https://openalex.org/W3123156453,last,https://openalex.org/A2336813737,Trevor Pisciotta
https://openalex.org/W2067696412,first,https://openalex.org/A2108391193,David Lefkowitz
https://openalex.org/W2120632831,first,https://openalex.org/A2774973273,Gary Chartier
https://openalex.org/W3124714411,first,https://openalex.org/A1771058617,Larry Laudan
https://openalex.org/W2145163846,first,https://openalex.org/A372917247,Gerald J. Postema
https://openalex.org/W2137074370,first,https://openalex.org/A2149139617,Richard J. Arneson
https://openalex.org/W2002503621,first,https://openalex.org/A2562524606,William A. Edmundson
https://openalex.org/W2102752107,first,https://openalex.org/A2170278912,Andrew Altman
https://openalex.org/W2158052114,first,https://openalex.org/A150201860,Russ Shafer-Landau
https://openalex.org/W2172289934,first,https://openalex.org/A2632399191,Heidi Malm
https://openalex.org/W3125295841,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W2152015049,first,https://openalex.org/A2492807592,Patricia Smith
https://openalex.org/W2151837579,first,https://openalex.org/A2218641354,Christopher Heath Wellman
https://openalex.org/W2094037266,first,https://openalex.org/A2544272573,George W. Rainbolt
https://openalex.org/W3123600108,first,https://openalex.org/A2108452687,Kevin Toh
https://openalex.org/W1970946305,first,https://openalex.org/A2170278912,Andrew Altman
https://openalex.org/W2117659702,first,https://openalex.org/A2118942086,Rodney C. Roberts
https://openalex.org/W3124602058,first,https://openalex.org/A1277923132,Steven R. Ratner
https://openalex.org/W3124403695,first,https://openalex.org/A2629114568,Andrei Marmor
https://openalex.org/W2142954222,first,https://openalex.org/A2201980258,Grant Lamond
https://openalex.org/W2098919209,first,https://openalex.org/A835267216,Susan J. Brison
https://openalex.org/W3123681693,first,https://openalex.org/A2562524606,William A. Edmundson
https://openalex.org/W2009234414,first,https://openalex.org/A2492791369,Gideon Yaffe
https://openalex.org/W3197242048,first,https://openalex.org/A2263921891,Julie Dickson
https://openalex.org/W2138293185,first,https://openalex.org/A2263921891,Julie Dickson
https://openalex.org/W2040743946,first,https://openalex.org/A1984457483,Ram Neta
https://openalex.org/W3122589931,first,https://openalex.org/A2156787353,Mark Greenberg
https://openalex.org/W2147406353,first,https://openalex.org/A2170826477,Oliver Black
https://openalex.org/W2053588557,first,https://openalex.org/A1825626410,Christopher Heath Wellman
https://openalex.org/W3123146261,first,https://openalex.org/A2237955907,Steven Douglas Smith
https://openalex.org/W2110565201,first,https://openalex.org/A2059885868,Allan Beever
https://openalex.org/W2160361145,first,https://openalex.org/A188550374,John F. Horty
https://openalex.org/W3122136899,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2112881443,first,https://openalex.org/A2555859626,Jeremy Waldron
https://openalex.org/W3121914725,first,https://openalex.org/A1771058617,Larry Laudan
https://openalex.org/W2142352953,first,https://openalex.org/A2275570300,Mark C. Murphy
https://openalex.org/W2167416263,first,https://openalex.org/A2266548031,Eric Cavallero
https://openalex.org/W2118322268,first,https://openalex.org/A2492807592,Patricia Smith
https://openalex.org/W2042727912,first,https://openalex.org/A28675311,Scott Hershovitz
https://openalex.org/W2072523908,first,https://openalex.org/A318961921,Veronica Rodriguez-Blanco
https://openalex.org/W1978153940,first,https://openalex.org/A2288213126,Marcos Barbosa Pinto
https://openalex.org/W2002508962,first,https://openalex.org/A2607742295,Warren F. Schwartz
https://openalex.org/W2042497115,first,https://openalex.org/A2553077580,Emran Mian
https://openalex.org/W2139283279,first,https://openalex.org/A2140460364,Ishtiyaque Haji
https://openalex.org/W2108198168,first,https://openalex.org/A2666315829,P. Markwick
https://openalex.org/W4205192415,first,https://openalex.org/A4207556504,Jules L. Coleman
https://openalex.org/W4205192415,last,https://openalex.org/A4207556505,Ori Simchen
https://openalex.org/W2090233143,first,https://openalex.org/A3214120189,John Gardner
https://openalex.org/W1983401804,first,https://openalex.org/A1843789338,Christopher Kutz
https://openalex.org/W2141406227,first,https://openalex.org/A5925855,Michael E. Bratman
https://openalex.org/W2136970245,first,https://openalex.org/A2135189943,Scott J. Shapiro
https://openalex.org/W2102707309,first,https://openalex.org/A1987549611,Philip Pettit
https://openalex.org/W2134945038,first,https://openalex.org/A2020872760,Dennis Klimchuk
https://openalex.org/W2805021096,first,https://openalex.org/A2607742295,Warren F. Schwartz
https://openalex.org/W2058258365,first,https://openalex.org/A2308386737,Michael Robertson
https://openalex.org/W2161600894,first,https://openalex.org/A387531778,A. P. Simester
https://openalex.org/W2161600894,last,https://openalex.org/A2136671214,Andrew von Hirsch
https://openalex.org/W2078414270,first,https://openalex.org/A2040797747,Dori Kimel
https://openalex.org/W2106212448,first,https://openalex.org/A2558930849,Christopher J. Peters
https://openalex.org/W2088866605,first,https://openalex.org/A2107071133,Jeremy Horder
https://openalex.org/W1968000461,first,https://openalex.org/A1437678588,Stephen Kershnar
https://openalex.org/W3123802933,first,https://openalex.org/A2200877148,Kenneth Einar Himma
https://openalex.org/W3123963149,first,https://openalex.org/A2157550971,Mitchell N. Berman
https://openalex.org/W2105088681,first,https://openalex.org/A2236930741,Leighton Moore
https://openalex.org/W2107345135,first,https://openalex.org/A2201576805,Matthew H. Kramer
https://openalex.org/W2136979587,first,https://openalex.org/A2275744699,David Held
https://openalex.org/W2172242548,first,https://openalex.org/A2805147597,Kent Greenawalt
https://openalex.org/W2096038282,first,https://openalex.org/A2024306786,Stephen Schiffer
https://openalex.org/W2114410407,first,https://openalex.org/A2327334515,Roy Sorensen
https://openalex.org/W2081662590,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2010215763,first,https://openalex.org/A1237694636,Timothy Endicott
https://openalex.org/W2051508104,first,https://openalex.org/A2574849334,Dorothy Edgington
https://openalex.org/W2013937349,first,https://openalex.org/A1364808961,Natalie Stoljar
https://openalex.org/W2154290743,first,https://openalex.org/A2137580671,Claire Oakes Finkelstein
https://openalex.org/W2217985359,first,https://openalex.org/A2314711307,Frances Kamm
https://openalex.org/W3122927969,first,https://openalex.org/A2489545130,Heidi M. Hurd
https://openalex.org/W2054237219,first,https://openalex.org/A2314711307,Frances Kamm
https://openalex.org/W2169960830,first,https://openalex.org/A2312376544,Phillip Montague
https://openalex.org/W2119948035,first,https://openalex.org/A2137580671,Claire Oakes Finkelstein
https://openalex.org/W2128834618,first,https://openalex.org/A2112524027,Leo Katz
https://openalex.org/W2148767016,first,https://openalex.org/A2162675658,David O. Brink
https://openalex.org/W1838826016,first,https://openalex.org/A2261428190,Christine Horne
https://openalex.org/W1923098988,first,https://openalex.org/A2339424726,Daniel Jacobson
https://openalex.org/W2098092647,first,https://openalex.org/A2597550648,Charles W. Collier
https://openalex.org/W2159932289,first,https://openalex.org/A2201980258,Grant Lamond
https://openalex.org/W2004138998,first,https://openalex.org/A2020872760,Dennis Klimchuk
https://openalex.org/W2103067929,first,https://openalex.org/A2278128061,Justin Schwartz
https://openalex.org/W2129914472,first,https://openalex.org/A2135555332,Timothy Macklem
https://openalex.org/W1894218557,first,https://openalex.org/A2570652291,Linda Ross Meyer
https://openalex.org/W3122493485,first,https://openalex.org/A2150506936,Matthew D. Adler
https://openalex.org/W2100734098,first,https://openalex.org/A2489545130,Heidi M. Hurd
https://openalex.org/W3124311930,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W3125054286,first,https://openalex.org/A1982024620,Frederick Schauer
https://openalex.org/W3125668854,first,https://openalex.org/A2150506936,Matthew D. Adler
https://openalex.org/W3125668854,last,https://openalex.org/A3214278840,Michael C. Dorf
https://openalex.org/W3125939020,first,https://openalex.org/A2318674343,Michael C. Dorf
https://openalex.org/W3125508743,first,https://openalex.org/A267924494,Christopher L. Eisgruber
https://openalex.org/W3125508743,last,https://openalex.org/A2304827206,Lawrence G. Sager
https://openalex.org/W2143433958,first,https://openalex.org/A2463101889,Emily Sherwin
https://openalex.org/W2151409937,first,https://openalex.org/A2206501980,Jules L. Coleman
https://openalex.org/W2035148892,first,https://openalex.org/A2135189943,Scott J. Shapiro
https://openalex.org/W3123333684,first,https://openalex.org/A2318825005,Barbara Baum Levenbook
https://openalex.org/W2116076937,first,https://openalex.org/A2439841216,James Allan
https://openalex.org/W1964556028,first,https://openalex.org/A2604837568,Wil Waluchow
https://openalex.org/W3122986259,first,https://openalex.org/A2200877148,Kenneth Einar Himma
https://openalex.org/W2107542837,first,https://openalex.org/A2201576805,Matthew H. Kramer
https://openalex.org/W3195846009,first,https://openalex.org/A3195563157,H. L. A. Hart
https://openalex.org/W2029867930,first,https://openalex.org/A2200877148,Kenneth Einar Himma
https://openalex.org/W3128192512,first,https://openalex.org/A2803846982,Jami L. Anderson
https://openalex.org/W1982574759,first,https://openalex.org/A2126539329,Sean Coyle
https://openalex.org/W3125218347,first,https://openalex.org/A2112524027,Leo Katz
https://openalex.org/W2018395774,first,https://openalex.org/A2115115001,Stephen J. Morse
https://openalex.org/W2210868998,first,https://openalex.org/A1323055540,Arthur Ripstein
https://openalex.org/W1963847817,first,https://openalex.org/A2137580671,Claire Oakes Finkelstein
https://openalex.org/W2025222923,first,https://openalex.org/A2201576805,Matthew H. Kramer
https://openalex.org/W2053998300,first,https://openalex.org/A2990108973,Stefan Sciaraffa
https://openalex.org/W2070959808,first,https://openalex.org/A402009535,Bernard Grofman
https://openalex.org/W2070959808,last,https://openalex.org/A2225705068,Heathcote W. Wales
https://openalex.org/W3121818059,first,https://openalex.org/A235133123,Richard L. Lippke
https://openalex.org/W3126143484,first,https://openalex.org/A2061107463,Seana Valentine Shiffrin
https://openalex.org/W2285697918,first,https://openalex.org/A2148638905,Jody S. Kraus
https://openalex.org/W2944179798,first,https://openalex.org/A2944321076,F.M. Kamm
https://openalex.org/W2099595890,first,https://openalex.org/A2200877148,Kenneth Einar Himma
https://openalex.org/W2162220668,first,https://openalex.org/A2170278912,Andrew Altman
https://openalex.org/W2067393911,first,https://openalex.org/A2107266354,Stephen R. Perry
https://openalex.org/W2096573931,first,https://openalex.org/A1993195261,Brian Leiter
https://openalex.org/W2051892360,first,https://openalex.org/A2135189943,Scott J. Shapiro
https://openalex.org/W1999532401,first,https://openalex.org/A2206501980,Jules L. Coleman
https://openalex.org/W3124825394,first,https://openalex.org/A1237694636,Timothy Endicott
https://openalex.org/W2082455105,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2150493436,first,https://openalex.org/A2063466544,Philip Soper
https://openalex.org/W1993830371,first,https://openalex.org/A2104163316,Michael S. Moore
https://openalex.org/W2167257197,first,https://openalex.org/A372917247,Gerald J. Postema
https://openalex.org/W2118833745,first,https://openalex.org/A2146629211,Alan R. Madry
https://openalex.org/W2118833745,last,https://openalex.org/A2288484070,Joel Richeimer
https://openalex.org/W2015749628,first,https://openalex.org/A2149979195,Andrew Halpin
https://openalex.org/W2160571113,first,https://openalex.org/A1882690157,William J. Talbott
https://openalex.org/W2160571113,last,https://openalex.org/A2161653542,Alvin I. Goldman
https://openalex.org/W1966126937,first,https://openalex.org/A1993195261,Brian Leiter
https://openalex.org/W2155861573,first,https://openalex.org/A2149959337,Leslie Green
https://openalex.org/W2074552179,first,https://openalex.org/A1804280987,Arthur Isak Applbaum
https://openalex.org/W2133216695,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2014328266,first,https://openalex.org/A2149666055,Jennifer Hornsby
https://openalex.org/W2014328266,last,https://openalex.org/A2106298867,Rae Langton
https://openalex.org/W1965353269,first,https://openalex.org/A835267216,Susan J. Brison
https://openalex.org/W2107125060,first,https://openalex.org/A1217104788,Richard Nordahl
https://openalex.org/W2155945115,first,https://openalex.org/A166787085,Gideon Parchomovsky
https://openalex.org/W2097652538,first,https://openalex.org/A2810596676,Michael McKenna
https://openalex.org/W2044688060,first,https://openalex.org/A2800687882,Robert Hallborg
https://openalex.org/W2135794894,first,https://openalex.org/A2112082974,Jack Knight
https://openalex.org/W2135794894,last,https://openalex.org/A2239436326,Douglass C. North
https://openalex.org/W2170234436,first,https://openalex.org/A2220231688,David Archard
https://openalex.org/W2139668297,first,https://openalex.org/A2140460364,Ishtiyaque Haji
https://openalex.org/W2109099471,first,https://openalex.org/A2108141907,William N. Eskridge
https://openalex.org/W2114580613,first,https://openalex.org/A2206501980,Jules L. Coleman
https://openalex.org/W2137687032,first,https://openalex.org/A2572958078,Robin West
https://openalex.org/W2131487408,first,https://openalex.org/A317508920,Daniel Kahneman
https://openalex.org/W2069699938,first,https://openalex.org/A2140481288,Wayne A. Davis
https://openalex.org/W2069345605,first,https://openalex.org/A2806947651,Louis Michael Seidman
https://openalex.org/W2095881611,first,https://openalex.org/A2105048120,Jon Elster
https://openalex.org/W2020523815,first,https://openalex.org/A2677989501,Cynthia V. Ward
https://openalex.org/W2103088192,first,https://openalex.org/A1237694636,Timothy Endicott
https://openalex.org/W2157126565,first,https://openalex.org/A2555859626,Jeremy Waldron
https://openalex.org/W2118257199,first,https://openalex.org/A1619741592,Richard A. Posner
https://openalex.org/W2046489513,first,https://openalex.org/A2274129517,James Penner
https://openalex.org/W3124980191,first,https://openalex.org/A2179429856,Jonathan Kahn
https://openalex.org/W2157393321,first,https://openalex.org/A2051246157,Michael Gorr
https://openalex.org/W3123323877,first,https://openalex.org/A2218935018,Denise G. Reaume
https://openalex.org/W2136807396,first,https://openalex.org/A2111135035,Joan McGregor
https://openalex.org/W2151055915,first,https://openalex.org/A2800944597,John H. Bogart
https://openalex.org/W4211250995,first,https://openalex.org/A4212245958,Emily Sherwin
https://openalex.org/W1967124739,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W2019651198,first,https://openalex.org/A2572958078,Robin West
https://openalex.org/W2168764622,first,https://openalex.org/A2195790138,Donald A. Dripps
https://openalex.org/W2112770634,first,https://openalex.org/A2579486245,Alan Wertheimer
https://openalex.org/W2143509960,first,https://openalex.org/A2632399191,Heidi Malm
https://openalex.org/W2010352271,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W2109407406,first,https://openalex.org/A2489545130,Heidi M. Hurd
https://openalex.org/W2127378367,first,https://openalex.org/A2004343976,Brian Langille
https://openalex.org/W2127378367,last,https://openalex.org/A1323055540,Arthur Ripstein
https://openalex.org/W2138921233,first,https://openalex.org/A2019596415,Steven Shavell
https://openalex.org/W2155338243,first,https://openalex.org/A2161653542,Alvin I. Goldman
https://openalex.org/W2155338243,last,https://openalex.org/A2206740828,James C. Cox
https://openalex.org/W1992410629,first,https://openalex.org/A2142285413,Eric A. Posner
https://openalex.org/W2100606404,first,https://openalex.org/A2299326928,Brian H. Bix
https://openalex.org/W2132397027,first,https://openalex.org/A1983749965,Jeffrey Goldsworthy
https://openalex.org/W2166140122,first,https://openalex.org/A1980035151,Douglas Husak
https://openalex.org/W2045030231,first,https://openalex.org/A2224669065,David Luban
https://openalex.org/W1990668271,first,https://openalex.org/A3004682803,Janet Radcliffe Richards
https://openalex.org/W2114574641,first,https://openalex.org/A2310453726,Robert Audi
https://openalex.org/W2101510680,first,https://openalex.org/A387531778,A. P. Simester
https://openalex.org/W2023812678,first,https://openalex.org/A2629114568,Andrei Marmor
https://openalex.org/W2112798527,first,https://openalex.org/A2763833251,Edward P. Schwartz
https://openalex.org/W1966141379,first,https://openalex.org/A2692691270,Guangwei Ouyang
https://openalex.org/W1966141379,last,https://openalex.org/A3200112487,Roger A. Shiner
https://openalex.org/W2115426845,first,https://openalex.org/A2585491715,John M. Rogers
https://openalex.org/W2101873253,first,https://openalex.org/A2162753343,Edward P. Schwartz
https://openalex.org/W2101873253,last,https://openalex.org/A2607742295,Warren F. Schwartz
https://openalex.org/W2120297310,first,https://openalex.org/A2315162414,Patrick Neal
https://openalex.org/W2170940167,first,https://openalex.org/A2463101889,Emily Sherwin
https://openalex.org/W2006798587,first,https://openalex.org/A2206501980,Jules L. Coleman
https://openalex.org/W2158047552,first,https://openalex.org/A1993195261,Brian Leiter
https://openalex.org/W2097637383,first,https://openalex.org/A2059544886,Hilary Putnam
https://openalex.org/W2126874909,first,https://openalex.org/A2562524606,William A. Edmundson
https://openalex.org/W3174130243,first,https://openalex.org/A3174027647,R. A. Duff
https://openalex.org/W4205896525,first,https://openalex.org/A4209893895,Ya Lan Chang
https://openalex.org/W4205087427,first,https://openalex.org/A4207445455,Andre Santos Campos
https://openalex.org/W4205546550,first,https://openalex.org/A4207983974,John Adenitire
https://openalex.org/W3211656976,first,https://openalex.org/A3211760259,Joshua Neoh
https://openalex.org/W3195057647,first,https://openalex.org/A2776017495,Giovanni Bisogni
https://openalex.org/W3186849605,first,https://openalex.org/A2192472413,Douglas Sanderson
https://openalex.org/W3186849605,last,https://openalex.org/A3189850779,Amitpal C. Singh
https://openalex.org/W3193901245,first,https://openalex.org/A2274129517,James Penner
https://openalex.org/W3177608774,first,https://openalex.org/A2954756058,Meital Pinto
https://openalex.org/W3165809948,first,https://openalex.org/A3165821505,Allan Beever
https://openalex.org/W3127698704,first,https://openalex.org/A2099599550,Kai Moller
https://openalex.org/W3174708958,first,https://openalex.org/A2761601023,Donald Bello Hutt
https://openalex.org/W3184243996,first,https://openalex.org/A2647475132,Seow Hon Tan
https://openalex.org/W3179985732,first,https://openalex.org/A3182169280,Adrienne D. Davis
https://openalex.org/W3164356999,first,https://openalex.org/A2090407765,Hanoch Dagan
https://openalex.org/W3164356999,last,https://openalex.org/A2399217462,Ohad Somech
https://openalex.org/W3134735064,first,https://openalex.org/A3133511285,Ira Chadha-Sridhar
https://openalex.org/W3133661419,first,https://openalex.org/A2892567056,Craig Purshouse
https://openalex.org/W3134295208,first,https://openalex.org/A3134058486,Yi Tong
https://openalex.org/W3135686649,first,https://openalex.org/A3135569323,Alexandra Carleton
https://openalex.org/W3133841220,first,https://openalex.org/A2993862179,Emily Bazelon
https://openalex.org/W3135907383,first,https://openalex.org/A25773667,Brian Z. Tamanaha
https://openalex.org/W3133676225,first,https://openalex.org/A2117467251,Robert Mark Simpson
https://openalex.org/W3036531284,first,https://openalex.org/A3035834920,Pinchas Huberman
https://openalex.org/W3033054245,first,https://openalex.org/A3200696440,Igor Shoikhedbrod
https://openalex.org/W3034268340,first,https://openalex.org/A3204104652,Luigi Lonardo
https://openalex.org/W3033398157,first,https://openalex.org/A2634108212,Ram Rivlin
https://openalex.org/W3038119851,first,https://openalex.org/A2493254835,Mark McBride
https://openalex.org/W3036449130,first,https://openalex.org/A3036053318,Alessio Sardo
https://openalex.org/W3039071975,first,https://openalex.org/A2765629971,Elkanah Oluwapelumi Babatunde
https://openalex.org/W3123727244,first,https://openalex.org/A2905949923,Ivan Ozai
https://openalex.org/W3034808895,first,https://openalex.org/A2249407148,Nahshon Perez
https://openalex.org/W3034624885,first,https://openalex.org/A3035676986,Sebastián A. Reyes Molina
https://openalex.org/W3124429304,first,https://openalex.org/A2997515252,Michaël Lessard
https://openalex.org/W2934446621,first,https://openalex.org/A2953580660,Tatiana Cutts
https://openalex.org/W3008746036,first,https://openalex.org/A3008269246,Nayha Acharya
https://openalex.org/W2973222951,first,https://openalex.org/A2966419781,Charles Delmotte
https://openalex.org/W2999792999,first,https://openalex.org/A2627361831,Itamar Mann
https://openalex.org/W3007999426,first,https://openalex.org/A3007600390,David Johnston
https://openalex.org/W3008548051,first,https://openalex.org/A2312194541,Zhong Xing Tan
https://openalex.org/W3008191152,first,https://openalex.org/A3007363569,Refia Kaya
https://openalex.org/W3007039874,first,https://openalex.org/A2656118250,Andy Yu
https://openalex.org/W3007556093,first,https://openalex.org/A3008781720,Benjamin L. S. Nelson
https://openalex.org/W2969657596,first,https://openalex.org/A3214270106,Jaye Ellis
https://openalex.org/W2944643153,first,https://openalex.org/A2152930757,John Murphy
https://openalex.org/W2969749032,first,https://openalex.org/A2969578760,Laurens van Apeldoorn
https://openalex.org/W2969233736,first,https://openalex.org/A2221484612,Antony Hatzistavrou
https://openalex.org/W2969451865,first,https://openalex.org/A3039905729,Jennifer Nadler
https://openalex.org/W2969924031,first,https://openalex.org/A2969590657,William Bülow
https://openalex.org/W2969247517,first,https://openalex.org/A2969802463,Cosmin Vraciu
https://openalex.org/W2969472710,first,https://openalex.org/A2662103459,César Arjona
https://openalex.org/W2969454368,first,https://openalex.org/A3124309087,Paul Horwitz
https://openalex.org/W2969792375,first,https://openalex.org/A2303362011,Juan Bautista Etcheverry
https://openalex.org/W2969646045,first,https://openalex.org/A2969514240,Adi Goldiner
https://openalex.org/W2914493244,first,https://openalex.org/A2395546159,Vito De Lucia
https://openalex.org/W2884435339,first,https://openalex.org/A2343016030,Thomas Bustamante
https://openalex.org/W2912779440,first,https://openalex.org/A6246421,Debra Satz
https://openalex.org/W2913385207,first,https://openalex.org/A375715296,Guillaume Tusseau
https://openalex.org/W2913689297,first,https://openalex.org/A2912376703,Gregory S. Alexander
https://openalex.org/W2891404647,first,https://openalex.org/A2891941074,Kyle L. Murray
https://openalex.org/W2911701532,first,https://openalex.org/A2149979195,Andrew Halpin
https://openalex.org/W2914668922,first,https://openalex.org/A2913293152,Raef Zreik
https://openalex.org/W2912090096,first,https://openalex.org/A272251865,Ori J. Herstein
https://openalex.org/W3123152016,first,https://openalex.org/A3189187120,Helen Eenmaa-Dimitrieva
https://openalex.org/W2914419231,first,https://openalex.org/A2913869549,Shivprasad Swaminathan
https://openalex.org/W3124393582,first,https://openalex.org/A1985438770,Noam Gur
https://openalex.org/W2887072806,first,https://openalex.org/A2761601023,Donald Bello Hutt
https://openalex.org/W2886485285,first,https://openalex.org/A2886562437,Giordana Campagna
https://openalex.org/W2886485285,last,https://openalex.org/A2415006625,Raffael N. Fasel
https://openalex.org/W2886164891,first,https://openalex.org/A2608088704,Daniel Ward
https://openalex.org/W2885578239,first,https://openalex.org/A2771392379,Caleb Yong
https://openalex.org/W3122603332,first,https://openalex.org/A2965044713,Andrew Jordan
https://openalex.org/W3125359417,first,https://openalex.org/A2108666790,David Tan
https://openalex.org/W2809812107,first,https://openalex.org/A2189955571,Federico Picinali
https://openalex.org/W3124539292,first,https://openalex.org/A2938701980,Stéphane Sérafin
https://openalex.org/W2790018451,first,https://openalex.org/A2789729107,Nicholas Hooper
https://openalex.org/W2791126128,first,https://openalex.org/A2105735422,Arie Rosen
https://openalex.org/W2790912996,first,https://openalex.org/A2437648479,Rachael Walsh
https://openalex.org/W3122652441,first,https://openalex.org/A2131858435,Avihay Dorfman
https://openalex.org/W3123794110,first,https://openalex.org/A2251648529,Marcin Matczak
https://openalex.org/W2791225720,first,https://openalex.org/A2214233829,Amit Pundik
https://openalex.org/W2789975556,first,https://openalex.org/A2102750957,Jesse Wall
https://openalex.org/W2792388372,first,https://openalex.org/A2793483611,Nick Sage
https://openalex.org/W2787204834,first,https://openalex.org/A2079842843,Dorota Mokrosinska
https://openalex.org/W2590005731,first,https://openalex.org/A2085605773,Aleardo Zanghellini
https://openalex.org/W2742011336,first,https://openalex.org/A2741048170,Annalise Acorn
https://openalex.org/W2741552950,first,https://openalex.org/A2740929950,Daniel Davison-Vecchione
https://openalex.org/W2741552950,last,https://openalex.org/A2740429332,Kate Pambos
https://openalex.org/W2741616186,first,https://openalex.org/A2258064265,W. Bradley Wendel
https://openalex.org/W2740952829,first,https://openalex.org/A2808159652,Daniel Del Gobbo
https://openalex.org/W3125170741,first,https://openalex.org/A2102058096,David A. Reidy
https://openalex.org/W2740825647,first,https://openalex.org/A2641851184,Colin Grey
